id,value
16228,16228
45359,45359
28434,28434
23434,23434
41580,41580
30705,30705
12935,12935
34614,34614
15485,15485
12191,12191
45550,45550
30760,30760
746,746
34281,34281
31671,31671
26334,26334
7360,7360
14649,14649
34778,34778
16142,16142
3497,3497
10119,10119
46517,46517
3051,3051
7275,7275
44952,44952
14918,14918
47424,47424
16752,16752
31670,31670
5367,5367
36976,36976
48078,48078
20133,20133
5814,5814
6407,6407
6038,6038
21885,21885
32972,32972
19765,19765
9061,9061
48592,48592
23048,23048
47741,47741
41459,41459
37828,37828
7442,7442
23497,23497
48859,48859
9784,9784
41866,41866
23069,23069
42033,42033
41142,41142
47511,47511
1114,1114
31502,31502
10471,10471
24523,24523
31107,31107
18468,18468
4330,4330
32334,32334
35491,35491
3349,3349
8334,8334
11300,11300
3743,3743
13838,13838
18283,18283
21373,21373
2653,2653
5183,5183
6834,6834
10876,10876
22254,22254
41134,41134
37455,37455
10071,10071
18532,18532
13485,13485
41137,41137
11162,11162
9607,9607
47939,47939
13797,13797
2378,2378
31731,31731
8925,8925
15334,15334
16580,16580
33367,33367
42826,42826
9929,9929
46944,46944
43234,43234
11344,11344
31855,31855
18739,18739
40871,40871
48513,48513
38474,38474
4009,4009
47840,47840
25891,25891
25453,25453
15099,15099
24478,24478
46904,46904
34852,34852
11153,11153
21603,21603
33885,33885
34050,34050
45118,45118
39851,39851
43865,43865
38627,38627
15821,15821
14282,14282
12332,12332
40895,40895
27814,27814
36076,36076
21303,21303
40550,40550
29291,29291
36713,36713
4639,4639
31872,31872
19897,19897
8246,8246
39808,39808
11624,11624
17142,17142
34790,34790
45474,45474
3435,3435
41315,41315
23421,23421
47019,47019
40670,40670
47607,47607
47667,47667
21583,21583
4249,4249
3517,3517
3173,3173
44443,44443
34152,34152
13507,13507
45113,45113
27809,27809
11044,11044
19322,19322
48308,48308
13722,13722
5848,5848
17461,17461
35409,35409
33036,33036
13789,13789
3622,3622
31208,31208
10245,10245
49914,49914
17041,17041
18997,18997
46084,46084
11013,11013
6877,6877
38272,38272
17404,17404
31704,31704
8749,8749
411,411
41736,41736
33647,33647
15067,15067
6667,6667
8379,8379
19343,19343
48332,48332
41638,41638
20198,20198
26876,26876
7980,7980
31924,31924
4435,4435
43187,43187
7495,7495
36000,36000
328,328
23442,23442
6075,6075
48929,48929
42183,42183
43189,43189
43112,43112
6125,6125
6902,6902
16376,16376
423,423
38997,38997
43355,43355
43174,43174
34861,34861
7435,7435
39701,39701
21599,21599
7986,7986
1891,1891
6867,6867
34489,34489
24270,24270
4023,4023
43548,43548
39190,39190
44456,44456
35302,35302
24896,24896
1528,1528
49179,49179
2003,2003
9776,9776
38507,38507
496,496
31806,31806
44899,44899
10158,10158
27458,27458
26296,26296
8005,8005
1173,1173
22292,22292
15953,15953
23198,23198
14968,14968
38790,38790
28575,28575
14444,14444
40599,40599
349,349
27156,27156
463,463
9412,9412
3702,3702
21380,21380
27582,27582
31521,31521
228,228
34657,34657
43210,43210
14277,14277
1000,1000
18988,18988
3884,3884
7372,7372
25516,25516
778,778
1027,1027
35751,35751
40518,40518
24793,24793
15652,15652
10371,10371
14651,14651
34446,34446
20261,20261
44379,44379
8111,8111
13741,13741
1033,1033
10837,10837
7650,7650
12685,12685
13752,13752
44013,44013
4413,4413
41913,41913
39040,39040
43694,43694
24815,24815
29683,29683
35755,35755
15248,15248
1481,1481
20954,20954
27411,27411
40036,40036
46228,46228
43120,43120
11886,11886
30370,30370
14874,14874
13459,13459
15583,15583
37871,37871
8489,8489
12473,12473
23326,23326
6968,6968
7677,7677
13940,13940
40056,40056
31119,31119
32536,32536
38928,38928
31437,31437
5444,5444
18167,18167
27553,27553
27269,27269
19806,19806
32470,32470
8364,8364
27776,27776
32693,32693
43773,43773
37930,37930
2837,2837
15191,15191
26364,26364
24864,24864
29102,29102
22783,22783
22385,22385
46895,46895
45184,45184
15801,15801
18726,18726
37189,37189
13830,13830
11479,11479
26481,26481
41492,41492
9993,9993
35114,35114
28032,28032
16452,16452
32900,32900
27791,27791
37964,37964
24773,24773
1765,1765
7047,7047
37176,37176
31285,31285
46087,46087
12581,12581
18880,18880
18809,18809
4958,4958
48664,48664
6809,6809
30290,30290
9824,9824
40446,40446
7295,7295
20751,20751
46945,46945
10405,10405
27531,27531
13782,13782
18917,18917
12266,12266
19422,19422
13290,13290
31830,31830
13574,13574
