id,value
9668,9668
13138,13138
19828,19828
35552,35552
12119,12119
26931,26931
35185,35185
42948,42948
46526,46526
25708,25708
47116,47116
26365,26365
41541,41541
11759,11759
7161,7161
10695,10695
10351,10351
48053,48053
22695,22695
13069,13069
19601,19601
48736,48736
18780,18780
41777,41777
8785,8785
36659,36659
24674,24674
32554,32554
19436,19436
36384,36384
28569,28569
47089,47089
12903,12903
44022,44022
30164,30164
43719,43719
46295,46295
47387,47387
4349,4349
23507,23507
38591,38591
810,810
36709,36709
23604,23604
23971,23971
44989,44989
12789,12789
46790,46790
4823,4823
43559,43559
46614,46614
49191,49191
21783,21783
909,909
4052,4052
16218,16218
17172,17172
32490,32490
25861,25861
5915,5915
46932,46932
41985,41985
47349,47349
6260,6260
10820,10820
20407,20407
44008,44008
30568,30568
39930,39930
48999,48999
33889,33889
7705,7705
37809,37809
45831,45831
27333,27333
16904,16904
21399,21399
38413,38413
19432,19432
14097,14097
17420,17420
28553,28553
41370,41370
13544,13544
14480,14480
43198,43198
3215,3215
36707,36707
22972,22972
31964,31964
3133,3133
28501,28501
2105,2105
24784,24784
38973,38973
9234,9234
28807,28807
18340,18340
30793,30793
5649,5649
16952,16952
32666,32666
27004,27004
35768,35768
34817,34817
28196,28196
40666,40666
7871,7871
2875,2875
10528,10528
49154,49154
4049,4049
5704,5704
7601,7601
16072,16072
34134,34134
14421,14421
39513,39513
5006,5006
28932,28932
19942,19942
47471,47471
40562,40562
31550,31550
35763,35763
2340,2340
33444,33444
7893,7893
2898,2898
4533,4533
20498,20498
44577,44577
7192,7192
33013,33013
17711,17711
12888,12888
16499,16499
47356,47356
25564,25564
40043,40043
28980,28980
9365,9365
3307,3307
9781,9781
42027,42027
30030,30030
3438,3438
46472,46472
5999,5999
20145,20145
31797,31797
40828,40828
12087,12087
5722,5722
22368,22368
32487,32487
48057,48057
36097,36097
39350,39350
49317,49317
36768,36768
22344,22344
860,860
26496,26496
45643,45643
46216,46216
1897,1897
26182,26182
32194,32194
47765,47765
5435,5435
28020,28020
46331,46331
24770,24770
27271,27271
1864,1864
32011,32011
4995,4995
21631,21631
25455,25455
32173,32173
16539,16539
45015,45015
5406,5406
2658,2658
43206,43206
26963,26963
10374,10374
2913,2913
48358,48358
3768,3768
28450,28450
49787,49787
18036,18036
22447,22447
48833,48833
11737,11737
21462,21462
23386,23386
5224,5224
12446,12446
30393,30393
20580,20580
20643,20643
135,135
3150,3150
3428,3428
45900,45900
8908,8908
11234,11234
31804,31804
37028,37028
31196,31196
48451,48451
38628,38628
27893,27893
16453,16453
33958,33958
26248,26248
9685,9685
38204,38204
39971,39971
6080,6080
5958,5958
5665,5665
38995,38995
2286,2286
332,332
49054,49054
26297,26297
49357,49357
36949,36949
16415,16415
2387,2387
44997,44997
13783,13783
7757,7757
41298,41298
28181,28181
36847,36847
36041,36041
42727,42727
15719,15719
22304,22304
24983,24983
38340,38340
36567,36567
33365,33365
47186,47186
12294,12294
946,946
45888,45888
2440,2440
9927,9927
46477,46477
20784,20784
25572,25572
5115,5115
20302,20302
25506,25506
26274,26274
2712,2712
34304,34304
77,77
49373,49373
47045,47045
535,535
3966,3966
3325,3325
19810,19810
10469,10469
25512,25512
30078,30078
25637,25637
35554,35554
42768,42768
31889,31889
37560,37560
26788,26788
28151,28151
8469,8469
29536,29536
31410,31410
49855,49855
