id,value
7681,7681
42643,42643
41759,41759
20293,20293
17771,17771
11298,11298
6933,6933
18977,18977
19849,19849
45334,45334
21421,21421
5200,5200
32425,32425
34609,34609
38180,38180
10587,10587
8940,8940
25417,25417
44320,44320
7553,7553
39307,39307
39998,39998
20027,20027
22554,22554
12568,12568
49454,49454
42477,42477
32386,32386
32080,32080
48505,48505
3860,3860
23882,23882
41202,41202
47942,47942
11070,11070
33020,33020
18654,18654
26670,26670
13199,13199
30972,30972
42956,42956
7762,7762
34417,34417
1831,1831
3147,3147
31075,31075
27160,27160
21118,21118
38485,38485
49176,49176
20018,20018
2860,2860
33097,33097
26221,26221
5002,5002
26122,26122
26906,26906
22856,22856
40213,40213
24581,24581
6927,6927
28610,28610
21374,21374
9413,9413
33126,33126
7483,7483
34911,34911
18915,18915
14033,14033
38205,38205
34815,34815
38055,38055
44543,44543
44808,44808
28214,28214
9562,9562
8046,8046
29660,29660
13270,13270
28812,28812
6415,6415
27217,27217
49224,49224
30627,30627
47300,47300
30358,30358
13235,13235
49132,49132
36030,36030
29074,29074
41784,41784
2694,2694
45205,45205
25755,25755
33151,33151
23212,23212
39620,39620
27789,27789
38347,38347
28292,28292
40278,40278
16093,16093
11020,11020
329,329
3454,3454
17165,17165
18155,18155
6936,6936
37158,37158
26060,26060
10863,10863
29103,29103
4378,4378
24736,24736
40819,40819
21467,21467
11140,11140
410,410
28285,28285
40815,40815
24344,24344
4832,4832
18240,18240
4592,4592
19988,19988
42915,42915
24454,24454
16780,16780
2236,2236
46001,46001
40029,40029
2164,2164
83,83
40172,40172
43396,43396
11904,11904
29900,29900
5944,5944
372,372
17979,17979
2946,2946
21628,21628
21104,21104
24281,24281
12821,12821
36272,36272
35038,35038
4806,4806
8648,8648
15456,15456
43721,43721
5089,5089
36080,36080
37720,37720
45245,45245
44461,44461
12820,12820
20682,20682
6364,6364
45379,45379
49418,49418
16510,16510
42261,42261
14410,14410
386,386
9252,9252
25246,25246
47820,47820
31686,31686
12162,12162
43480,43480
38038,38038
9586,9586
40643,40643
46451,46451
28686,28686
49296,49296
6320,6320
27688,27688
3605,3605
2922,2922
5983,5983
13172,13172
39501,39501
32394,32394
17773,17773
37983,37983
7219,7219
1622,1622
44187,44187
34168,34168
6137,6137
37325,37325
30120,30120
42150,42150
42981,42981
26133,26133
15053,15053
6645,6645
16330,16330
27824,27824
37009,37009
49630,49630
38040,38040
27325,27325
30803,30803
41996,41996
15307,15307
37438,37438
12918,12918
30788,30788
18890,18890
29681,29681
36498,36498
3127,3127
11235,11235
28933,28933
23937,23937
13347,13347
23436,23436
30786,30786
70,70
2445,2445
33272,33272
26381,26381
1610,1610
42862,42862
29601,29601
26113,26113
46552,46552
2821,2821
27229,27229
31029,31029
42268,42268
25311,25311
13706,13706
47190,47190
23271,23271
3320,3320
17846,17846
34997,34997
41244,41244
30292,30292
48654,48654
24382,24382
40206,40206
33832,33832
45584,45584
43301,43301
46233,46233
1592,1592
21440,21440
40628,40628
16888,16888
17752,17752
4419,4419
45582,45582
38428,38428
44511,44511
6281,6281
15468,15468
1052,1052
26201,26201
2168,2168
12482,12482
46803,46803
13867,13867
43538,43538
45420,45420
49112,49112
31243,31243
40978,40978
15523,15523
10064,10064
36803,36803
36402,36402
49775,49775
17282,17282
19082,19082
20032,20032
18012,18012
30467,30467
16238,16238
12659,12659
29435,29435
13299,13299
28792,28792
3832,3832
18935,18935
36257,36257
30993,30993
23827,23827
26966,26966
3749,3749
12710,12710
11962,11962
6820,6820
23864,23864
1877,1877
21355,21355
31453,31453
3996,3996
12189,12189
38115,38115
9955,9955
4168,4168
11237,11237
24062,24062
40605,40605
37320,37320
8476,8476
11895,11895
28396,28396
21559,21559
13729,13729
2865,2865
3306,3306
11430,11430
16250,16250
41744,41744
6428,6428
41786,41786
7099,7099
30896,30896
42739,42739
30033,30033
26596,26596
4436,4436
31360,31360
27430,27430
45505,45505
2144,2144
47057,47057
24374,24374
46439,46439
18476,18476
29057,29057
46289,46289
28954,28954
48542,48542
49073,49073
23611,23611
4570,4570
35190,35190
1662,1662
12045,12045
4541,4541
45232,45232
14340,14340
49312,49312
42365,42365
29248,29248
19118,19118
22210,22210
3526,3526
246,246
38789,38789
26573,26573
38955,38955
37251,37251
38120,38120
11124,11124
16935,16935
37601,37601
21841,21841
19096,19096
40557,40557
1635,1635
35480,35480
10072,10072
30094,30094
5960,5960
34946,34946
28288,28288
45035,45035
37304,37304
25928,25928
26099,26099
11524,11524
36926,36926
6624,6624
11444,11444
11424,11424
29640,29640
31160,31160
2742,2742
716,716
5476,5476
43543,43543
13074,13074
21176,21176
6010,6010
21334,21334
39797,39797
48066,48066
6243,6243
49959,49959
25772,25772
20542,20542
12985,12985
26917,26917
5641,5641
22456,22456
15910,15910
49788,49788
49698,49698
47705,47705
25372,25372
48791,48791
39517,39517
30647,30647
21973,21973
7180,7180
27152,27152
3030,3030
15549,15549
16494,16494
49387,49387
31600,31600
29005,29005
39442,39442
6073,6073
36610,36610
43406,43406
11189,11189
37636,37636
40785,40785
669,669
3665,3665
36441,36441
153,153
22945,22945
10681,10681
46200,46200
4624,4624
11700,11700
26189,26189
25620,25620
44104,44104
12761,12761
63,63
113,113
14348,14348
28814,28814
32715,32715
3992,3992
14942,14942
26276,26276
16214,16214
34894,34894
35956,35956
1078,1078
451,451
48924,48924
45001,45001
38358,38358
7200,7200
8860,8860
2046,2046
29840,29840
19831,19831
1869,1869
32474,32474
23084,23084
6750,6750
25888,25888
41842,41842
2313,2313
36065,36065
20898,20898
3977,3977
7523,7523
9509,9509
29448,29448
32786,32786
17283,17283
32909,32909
5508,5508
26776,26776
35135,35135
15005,15005
4215,4215
7122,7122
32442,32442
44431,44431
39322,39322
26851,26851
34648,34648
22094,22094
35359,35359
45705,45705
24712,24712
3069,3069
18711,18711
22024,22024
45617,45617
10973,10973
32515,32515
10292,10292
40235,40235
9690,9690
21085,21085
44509,44509
4319,4319
27926,27926
28789,28789
23978,23978
2920,2920
26743,26743
12428,12428
40313,40313
4096,4096
9837,9837
30635,30635
28719,28719
9611,9611
28896,28896
877,877
29779,29779
47303,47303
46000,46000
48345,48345
8314,8314
40729,40729
2849,2849
46681,46681
26925,26925
1484,1484
17415,17415
1119,1119
30254,30254
36032,36032
47179,47179
8389,8389
48129,48129
45782,45782
22680,22680
18695,18695
3549,3549
1403,1403
19080,19080
5150,5150
35194,35194
44157,44157
41309,41309
21335,21335
1861,1861
10475,10475
31629,31629
26154,26154
1104,1104
18514,18514
21193,21193
14924,14924
45516,45516
42466,42466
41614,41614
4725,4725
28895,28895
38991,38991
47291,47291
4658,4658
20271,20271
47691,47691
40860,40860
19045,19045
5403,5403
11404,11404
10606,10606
43199,43199
4364,4364
13963,13963
10796,10796
37848,37848
6130,6130
13510,13510
4220,4220
15363,15363
22870,22870
20686,20686
27050,27050
48717,48717
33306,33306
16266,16266
36645,36645
13407,13407
9048,9048
21366,21366
8036,8036
37425,37425
11923,11923
43007,43007
6571,6571
24502,24502
39540,39540
42623,42623
44725,44725
5721,5721
41893,41893
45788,45788
44795,44795
45794,45794
21768,21768
27860,27860
2858,2858
45017,45017
18605,18605
35066,35066
12507,12507
13490,13490
39972,39972
9566,9566
38496,38496
45169,45169
44711,44711
43941,43941
29152,29152
28859,28859
39955,39955
34845,34845
