id,value
30616,30616
42461,42461
16398,16398
42702,42702
3122,3122
15333,15333
30952,30952
24533,24533
657,657
19990,19990
42851,42851
21868,21868
2632,2632
18342,18342
8333,8333
6155,6155
23294,23294
20973,20973
31488,31488
5942,5942
16916,16916
21222,21222
9967,9967
16448,16448
13310,13310
8205,8205
836,836
46917,46917
34952,34952
12427,12427
9410,9410
11656,11656
1334,1334
40025,40025
2403,2403
974,974
47791,47791
8187,8187
15509,15509
44352,44352
21115,21115
39706,39706
9771,9771
9426,9426
2244,2244
33732,33732
29613,29613
623,623
16063,16063
18777,18777
21802,21802
41750,41750
32016,32016
48148,48148
21014,21014
46322,46322
45239,45239
18751,18751
49216,49216
28858,28858
1240,1240
30443,30443
25059,25059
9458,9458
5416,5416
5862,5862
17764,17764
17611,17611
44618,44618
3555,3555
10438,10438
9748,9748
19485,19485
48413,48413
45037,45037
45681,45681
15957,15957
7990,7990
8776,8776
46194,46194
40747,40747
2677,2677
43054,43054
44982,44982
3828,3828
1819,1819
31055,31055
8114,8114
15143,15143
1458,1458
13127,13127
24083,24083
25994,25994
17235,17235
31927,31927
16213,16213
40176,40176
18018,18018
46981,46981
15756,15756
31224,31224
25027,25027
44521,44521
19387,19387
17602,17602
6199,6199
11431,11431
17449,17449
44792,44792
33648,33648
13981,13981
26958,26958
27467,27467
23684,23684
8871,8871
15739,15739
649,649
1736,1736
45405,45405
34408,34408
41024,41024
14755,14755
43771,43771
43276,43276
19489,19489
24819,24819
13246,13246
48915,48915
45215,45215
46555,46555
21490,21490
42502,42502
340,340
29228,29228
29568,29568
18594,18594
20475,20475
48486,48486
29279,29279
23204,23204
1409,1409
40687,40687
16055,16055
21916,21916
32026,32026
42984,42984
38970,38970
26040,26040
14469,14469
47815,47815
38780,38780
28234,28234
36368,36368
49128,49128
31791,31791
35489,35489
31593,31593
7796,7796
11814,11814
31341,31341
23129,23129
34618,34618
9468,9468
32376,32376
12697,12697
42360,42360
43245,43245
41067,41067
38068,38068
33193,33193
46731,46731
10603,10603
31606,31606
1543,1543
37400,37400
43637,43637
21404,21404
38982,38982
42343,42343
45157,45157
16758,16758
28777,28777
13954,13954
7420,7420
6495,6495
12645,12645
4562,4562
30994,30994
17133,17133
42074,42074
31829,31829
9948,9948
22977,22977
40288,40288
3450,3450
15959,15959
26748,26748
44555,44555
15637,15637
11764,11764
45987,45987
11225,11225
20603,20603
34960,34960
36798,36798
3310,3310
31356,31356
1212,1212
16078,16078
48184,48184
7618,7618
37581,37581
13098,13098
40076,40076
19673,19673
34093,34093
33528,33528
21716,21716
18194,18194
32123,32123
36375,36375
29274,29274
16211,16211
9030,9030
21306,21306
16125,16125
30925,30925
48071,48071
32748,32748
33492,33492
32348,32348
42503,42503
37332,37332
32253,32253
42606,42606
37874,37874
1285,1285
27122,27122
3922,3922
47686,47686
13086,13086
31141,31141
41951,41951
47047,47047
24404,24404
30785,30785
48087,48087
24673,24673
47243,47243
4514,4514
32362,32362
44802,44802
9565,9565
20173,20173
10548,10548
47378,47378
32932,32932
33922,33922
42776,42776
6790,6790
20082,20082
2744,2744
24720,24720
22643,22643
3755,3755
5797,5797
11806,11806
40582,40582
1459,1459
30318,30318
45898,45898
9989,9989
21701,21701
17436,17436
39655,39655
6842,6842
28107,28107
20740,20740
34726,34726
34578,34578
13154,13154
16912,16912
39256,39256
23614,23614
35901,35901
35037,35037
46111,46111
28668,28668
23961,23961
36027,36027
16177,16177
8221,8221
46695,46695
46600,46600
48560,48560
39038,39038
16480,16480
37694,37694
35111,35111
47350,47350
15432,15432
21060,21060
4010,4010
12173,12173
36912,36912
30626,30626
37574,37574
37878,37878
24671,24671
14897,14897
30801,30801
48685,48685
31723,31723
46104,46104
35934,35934
35569,35569
13950,13950
23064,23064
47080,47080
43394,43394
33526,33526
33564,33564
30350,30350
9416,9416
8877,8877
9894,9894
17888,17888
14248,14248
43606,43606
42375,42375
16761,16761
3737,3737
1626,1626
11204,11204
44906,44906
744,744
9865,9865
4769,4769
22696,22696
29146,29146
23859,23859
35383,35383
42635,42635
3822,3822
16727,16727
8259,8259
76,76
41738,41738
35530,35530
46412,46412
22688,22688
16051,16051
17358,17358
40368,40368
24661,24661
36373,36373
4520,4520
31605,31605
26817,26817
27267,27267
47999,47999
8559,8559
8203,8203
39957,39957
39212,39212
13689,13689
5182,5182
4040,4040
16363,16363
18127,18127
8713,8713
5541,5541
48613,48613
31893,31893
33247,33247
25660,25660
14194,14194
38666,38666
36036,36036
8903,8903
34174,34174
41465,41465
42289,42289
11139,11139
37127,37127
38891,38891
27263,27263
43956,43956
33543,33543
22415,22415
21863,21863
3200,3200
3350,3350
6354,6354
42775,42775
22925,22925
28548,28548
32994,32994
4347,4347
2874,2874
13852,13852
31176,31176
426,426
47744,47744
24286,24286
4606,4606
31752,31752
48142,48142
25461,25461
45081,45081
42704,42704
24855,24855
236,236
44685,44685
37532,37532
30933,30933
48881,48881
2128,2128
46952,46952
7423,7423
31551,31551
37938,37938
47142,47142
4476,4476
41733,41733
20517,20517
32464,32464
1112,1112
34639,34639
25872,25872
35616,35616
27089,27089
24390,24390
21804,21804
39439,39439
47564,47564
2880,2880
26379,26379
17823,17823
38612,38612
21699,21699
45998,45998
14332,14332
2362,2362
3770,3770
34034,34034
4473,4473
31956,31956
31115,31115
27288,27288
584,584
9245,9245
43287,43287
42380,42380
47771,47771
8256,8256
15522,15522
25982,25982
5899,5899
42834,42834
26926,26926
30223,30223
18470,18470
8283,8283
31440,31440
8750,8750
23710,23710
4338,4338
13471,13471
18412,18412
29150,29150
23814,23814
28160,28160
42103,42103
37074,37074
17327,17327
13060,13060
22146,22146
10954,10954
12335,12335
18696,18696
17291,17291
26653,26653
18907,18907
4875,4875
19063,19063
13148,13148
7125,7125
12725,12725
13075,13075
21596,21596
11735,11735
46569,46569
23107,23107
6769,6769
16925,16925
7528,7528
23790,23790
39403,39403
8790,8790
27352,27352
31248,31248
23211,23211
19067,19067
28864,28864
3616,3616
11334,11334
47936,47936
4799,4799
21853,21853
25368,25368
33836,33836
4706,4706
6208,6208
26764,26764
2169,2169
30468,30468
15673,15673
46435,46435
29880,29880
22877,22877
5419,5419
43493,43493
36877,36877
14027,14027
33793,33793
42290,42290
38689,38689
46519,46519
18452,18452
32873,32873
26832,26832
41196,41196
48656,48656
20677,20677
7747,7747
48201,48201
28662,28662
747,747
47134,47134
5071,5071
29466,29466
37960,37960
29855,29855
10307,10307
20122,20122
30964,30964
896,896
33023,33023
22370,22370
17765,17765
43861,43861
27106,27106
30662,30662
32828,32828
31579,31579
3572,3572
12478,12478
18121,18121
41433,41433
46177,46177
31262,31262
23336,23336
39559,39559
35883,35883
22059,22059
8802,8802
18601,18601
32166,32166
31378,31378
12794,12794
37066,37066
27302,27302
6739,6739
3618,3618
41509,41509
27596,27596
39847,39847
22596,22596
39292,39292
9294,9294
43197,43197
37052,37052
21377,21377
10344,10344
3568,3568
38541,38541
29456,29456
16633,16633
642,642
20533,20533
31087,31087
45493,45493
11582,11582
29648,29648
11813,11813
22302,22302
46607,46607
9643,9643
29825,29825
247,247
45172,45172
42721,42721
36159,36159
2456,2456
7134,7134
14667,14667
35977,35977
24713,24713
45077,45077
24252,24252
38887,38887
26362,26362
34822,34822
17953,17953
7715,7715
49953,49953
48694,48694
31800,31800
23035,23035
37744,37744
42398,42398
44328,44328
25501,25501
21239,21239
2475,2475
11664,11664
24698,24698
33638,33638
29523,29523
2547,2547
33857,33857
20804,20804
6546,6546
23755,23755
32805,32805
29388,29388
38421,38421
4278,4278
17885,17885
25807,25807
6676,6676
12081,12081
630,630
19064,19064
33279,33279
33110,33110
38015,38015
35720,35720
43459,43459
6579,6579
13883,13883
34633,34633
20309,20309
7463,7463
33681,33681
10352,10352
25473,25473
18561,18561
36179,36179
33313,33313
35900,35900
11263,11263
30232,30232
47766,47766
29524,29524
24811,24811
39795,39795
17025,17025
40057,40057
12108,12108
16896,16896
39788,39788
41050,41050
46414,46414
26586,26586
35791,35791
26740,26740
12287,12287
48367,48367
3076,3076
35214,35214
44923,44923
33808,33808
23539,23539
27561,27561
9740,9740
16712,16712
37089,37089
6496,6496
4933,4933
30510,30510
46332,46332
40055,40055
30317,30317
21,21
35247,35247
15846,15846
12615,12615
28733,28733
24372,24372
5318,5318
35547,35547
9317,9317
49647,49647
15537,15537
28670,28670
36435,36435
20432,20432
35318,35318
48060,48060
33518,33518
43907,43907
27629,27629
47093,47093
48182,48182
39656,39656
27588,27588
24526,24526
26288,26288
19048,19048
38667,38667
42019,42019
