id,value
42973,42973
1825,1825
19197,19197
22983,22983
2008,2008
13993,13993
37456,37456
12396,12396
44781,44781
11807,11807
48321,48321
31301,31301
14069,14069
2814,2814
48875,48875
6067,6067
23114,23114
27143,27143
19141,19141
44191,44191
47070,47070
38179,38179
43090,43090
48990,48990
2287,2287
19807,19807
45105,45105
37253,37253
34691,34691
18549,18549
6414,6414
24356,24356
46977,46977
16573,16573
34544,34544
5310,5310
35781,35781
2304,2304
397,397
9923,9923
14374,14374
44849,44849
40249,40249
35477,35477
29639,29639
47091,47091
613,613
11967,11967
24799,24799
6718,6718
18168,18168
32871,32871
49518,49518
17012,17012
6039,6039
34359,34359
36458,36458
30857,30857
41906,41906
31298,31298
1282,1282
13895,13895
19967,19967
46413,46413
8611,8611
14830,14830
32478,32478
22713,22713
31596,31596
11082,11082
24652,24652
14436,14436
20275,20275
651,651
15135,15135
8845,8845
27589,27589
30129,30129
28461,28461
40225,40225
298,298
27242,27242
42601,42601
20440,20440
48399,48399
10108,10108
20263,20263
48943,48943
18844,18844
25344,25344
15258,15258
24615,24615
19534,19534
27449,27449
35585,35585
9578,9578
44551,44551
28262,28262
30625,30625
48402,48402
32322,32322
3705,3705
9680,9680
36776,36776
45561,45561
35249,35249
33997,33997
23329,23329
12020,12020
29100,29100
12751,12751
47007,47007
18559,18559
28166,28166
25683,25683
11573,11573
30032,30032
20229,20229
9851,9851
15405,15405
34876,34876
6635,6635
22529,22529
5529,5529
39538,39538
21974,21974
45743,45743
20566,20566
47120,47120
47866,47866
45371,45371
22802,22802
33003,33003
41924,41924
10349,10349
33206,33206
28071,28071
47187,47187
47740,47740
6157,6157
13352,13352
19762,19762
26669,26669
34002,34002
44561,44561
3429,3429
41184,41184
598,598
30097,30097
32901,32901
44807,44807
45366,45366
32344,32344
45790,45790
36536,36536
46316,46316
15984,15984
38799,38799
27865,27865
37571,37571
39063,39063
43883,43883
33619,33619
38636,38636
15735,15735
29711,29711
13900,13900
17956,17956
44449,44449
22724,22724
22466,22466
43258,43258
10958,10958
47418,47418
9864,9864
11137,11137
27823,27823
16,16
11620,11620
14944,14944
4949,4949
40657,40657
15720,15720
37855,37855
20598,20598
13271,13271
49439,49439
43209,43209
18747,18747
29282,29282
2398,2398
11588,11588
38650,38650
29753,29753
47191,47191
28179,28179
6348,6348
49222,49222
27186,27186
26157,26157
