id,value
31591,31591
19181,19181
20690,20690
11705,11705
25296,25296
4087,4087
10721,10721
5987,5987
24566,24566
17991,17991
29012,29012
25493,25493
35671,35671
25042,25042
10847,10847
37919,37919
5916,5916
14463,14463
33955,33955
16498,16498
6497,6497
34009,34009
33343,33343
1633,1633
15125,15125
44751,44751
8103,8103
45226,45226
43702,43702
5303,5303
38298,38298
23662,23662
28346,28346
31953,31953
30026,30026
37222,37222
35422,35422
30956,30956
27431,27431
20292,20292
11294,11294
41368,41368
7842,7842
15932,15932
8012,8012
21189,21189
40256,40256
23885,23885
40071,40071
11601,11601
29128,29128
38565,38565
16254,16254
36840,36840
49896,49896
14496,14496
39931,39931
39953,39953
29731,29731
23260,23260
16427,16427
16985,16985
23522,23522
13812,13812
42969,42969
28281,28281
19165,19165
46665,46665
41048,41048
2240,2240
31626,31626
12408,12408
46065,46065
15598,15598
6661,6661
39915,39915
37844,37844
2446,2446
21516,21516
5170,5170
43620,43620
47621,47621
40946,40946
5982,5982
23975,23975
11875,11875
26654,26654
7656,7656
1901,1901
41168,41168
33347,33347
18281,18281
13036,13036
15806,15806
49429,49429
35303,35303
20347,20347
26914,26914
44663,44663
47403,47403
44039,44039
30617,30617
192,192
3456,3456
48445,48445
31528,31528
31923,31923
15530,15530
35213,35213
34567,34567
13655,13655
18497,18497
5276,5276
19175,19175
17935,17935
36098,36098
17522,17522
10330,10330
28162,28162
38128,38128
19011,19011
46949,46949
40862,40862
292,292
22662,22662
6729,6729
9997,9997
34362,34362
28369,28369
47606,47606
3488,3488
31630,31630
49022,49022
37645,37645
28612,28612
15512,15512
26961,26961
15765,15765
7477,7477
27407,27407
17812,17812
38484,38484
25662,25662
26574,26574
2723,2723
27364,27364
46306,46306
38759,38759
20717,20717
2643,2643
21729,21729
4285,4285
735,735
35039,35039
2869,2869
29496,29496
34409,34409
28842,28842
5717,5717
8557,8557
23968,23968
47358,47358
32284,32284
27935,27935
46209,46209
38707,38707
7514,7514
3938,3938
3637,3637
17865,17865
25574,25574
33759,33759
14136,14136
29123,29123
17491,17491
1022,1022
21996,21996
20363,20363
32296,32296
20208,20208
47479,47479
13640,13640
10327,10327
27166,27166
22361,22361
48452,48452
41264,41264
20371,20371
40593,40593
45338,45338
20676,20676
16447,16447
34720,34720
619,619
24219,24219
5868,5868
26282,26282
7727,7727
48538,48538
18682,18682
48309,48309
49087,49087
42079,42079
22631,22631
18325,18325
28552,28552
25407,25407
40850,40850
15535,15535
15058,15058
7337,7337
37371,37371
407,407
40267,40267
6673,6673
8390,8390
42685,42685
40816,40816
6413,6413
27771,27771
29792,29792
36191,36191
30959,30959
2250,2250
48778,48778
6976,6976
48551,48551
18650,18650
20054,20054
14718,14718
13624,13624
8172,8172
43878,43878
34855,34855
41422,41422
3174,3174
17650,17650
45662,45662
20835,20835
30902,30902
43926,43926
18883,18883
37093,37093
24455,24455
33290,33290
15147,15147
26549,26549
1490,1490
16306,16306
9432,9432
21715,21715
5561,5561
29255,29255
10552,10552
3636,3636
42402,42402
24624,24624
6247,6247
1416,1416
43400,43400
1654,1654
19916,19916
31015,31015
36170,36170
32955,32955
43460,43460
5602,5602
43142,43142
29070,29070
27095,27095
16070,16070
14831,14831
49279,49279
32806,32806
16525,16525
16033,16033
30988,30988
46823,46823
42158,42158
22181,22181
40911,40911
12967,12967
12842,12842
23912,23912
8771,8771
45445,45445
34183,34183
47727,47727
18709,18709
30096,30096
18191,18191
13501,13501
17839,17839
47127,47127
34380,34380
18678,18678
32672,32672
48153,48153
6575,6575
28879,28879
15781,15781
36156,36156
21081,21081
27131,27131
