id,value
9574,9574
27904,27904
41398,41398
25161,25161
11602,11602
19557,19557
587,587
48808,48808
24235,24235
45977,45977
32247,32247
13897,13897
3979,3979
25185,25185
4543,4543
28282,28282
27129,27129
2186,2186
42015,42015
19380,19380
42560,42560
24650,24650
20595,20595
33220,33220
22058,22058
45916,45916
28554,28554
25905,25905
31279,31279
39622,39622
48518,48518
21495,21495
34471,34471
17844,17844
37307,37307
6623,6623
2599,2599
1205,1205
27148,27148
20181,20181
31329,31329
43393,43393
3682,3682
5927,5927
18465,18465
3974,3974
12313,12313
8977,8977
38103,38103
21185,21185
28413,28413
31531,31531
26259,26259
22817,22817
15603,15603
23024,23024
9790,9790
36001,36001
25665,25665
23256,23256
3231,3231
41535,41535
27137,27137
16876,16876
31091,31091
12099,12099
45850,45850
26191,26191
46011,46011
46867,46867
22622,22622
38071,38071
38774,38774
47801,47801
44718,44718
3653,3653
10776,10776
49975,49975
21010,21010
29093,29093
844,844
20348,20348
25582,25582
6000,6000
18680,18680
17017,17017
46617,46617
4844,4844
27532,27532
515,515
1229,1229
45509,45509
807,807
8394,8394
41891,41891
44131,44131
42631,42631
6121,6121
19260,19260
15094,15094
17525,17525
9414,9414
16047,16047
20769,20769
24187,24187
1974,1974
13043,13043
31637,31637
8214,8214
16420,16420
45099,45099
48982,48982
1105,1105
29726,29726
14293,14293
10316,10316
41083,41083
28862,28862
40755,40755
35146,35146
19684,19684
16062,16062
31396,31396
36226,36226
29367,29367
44940,44940
37469,37469
17502,17502
10865,10865
30470,30470
969,969
24231,24231
2981,2981
9279,9279
9553,9553
22927,22927
14930,14930
21849,21849
45435,45435
16547,16547
21030,21030
15237,15237
29399,29399
17039,17039
41415,41415
49996,49996
15805,15805
21799,21799
39019,39019
14485,14485
12619,12619
40371,40371
37759,37759
3479,3479
43305,43305
42122,42122
17030,17030
15164,15164
13495,13495
35620,35620
43591,43591
15791,15791
7149,7149
38553,38553
45709,45709
38967,38967
47180,47180
930,930
33103,33103
36374,36374
33738,33738
47728,47728
