id,value
3524,3524
45256,45256
11141,11141
22555,22555
29212,29212
35929,35929
2429,2429
18794,18794
9617,9617
2697,2697
18025,18025
34655,34655
31835,31835
17276,17276
47981,47981
31046,31046
5567,5567
26420,26420
43550,43550
43437,43437
47325,47325
18416,18416
33430,33430
25375,25375
33288,33288
43851,43851
9407,9407
27996,27996
24976,24976
47496,47496
4481,4481
16479,16479
7151,7151
45690,45690
30010,30010
45254,45254
2083,2083
39607,39607
40764,40764
11585,11585
41390,41390
21224,21224
32288,32288
37925,37925
17145,17145
1451,1451
10430,10430
21116,21116
43162,43162
21939,21939
12860,12860
9148,9148
14702,14702
38616,38616
28887,28887
41117,41117
12187,12187
40948,40948
1791,1791
45293,45293
4972,4972
40530,40530
37461,37461
45190,45190
25625,25625
17219,17219
35523,35523
22779,22779
12440,12440
32228,32228
13841,13841
47954,47954
27543,27543
48668,48668
12110,12110
23769,23769
19559,19559
49941,49941
49544,49544
30592,30592
18660,18660
7524,7524
15506,15506
36222,36222
17872,17872
1964,1964
47329,47329
46676,46676
18024,18024
37926,37926
13261,13261
23900,23900
44912,44912
37730,37730
10756,10756
19524,19524
14555,14555
46284,46284
17322,17322
30161,30161
12209,12209
17096,17096
11551,11551
8836,8836
2984,2984
10740,10740
26622,26622
33141,33141
42283,42283
49441,49441
36063,36063
39470,39470
14648,14648
4835,4835
9188,9188
42555,42555
33128,33128
15501,15501
45966,45966
46878,46878
21304,21304
7209,7209
7821,7821
39967,39967
19664,19664
10240,10240
27914,27914
23353,23353
31563,31563
34724,34724
14291,14291
44012,44012
34570,34570
27199,27199
9273,9273
24762,24762
34512,34512
12197,12197
9361,9361
12975,12975
16386,16386
27359,27359
30359,30359
37398,37398
9346,9346
33439,33439
42962,42962
3566,3566
33565,33565
24882,24882
27746,27746
34712,34712
11136,11136
32087,32087
5690,5690
30461,30461
71,71
6372,6372
22157,22157
8730,8730
8918,8918
29643,29643
8266,8266
5695,5695
32191,32191
43689,43689
2924,2924
1076,1076
9479,9479
32605,32605
4302,4302
46928,46928
1441,1441
16817,16817
26023,26023
46046,46046
49288,49288
36256,36256
1323,1323
49729,49729
2331,2331
17443,17443
30219,30219
32524,32524
20216,20216
13511,13511
7898,7898
14565,14565
20985,20985
12342,12342
46580,46580
