id,value
30124,30124
37864,37864
38398,38398
38619,38619
45389,45389
25156,25156
11516,11516
6086,6086
14289,14289
22699,22699
39335,39335
36144,36144
29558,29558
15981,15981
22670,22670
36846,36846
16389,16389
6063,6063
7248,7248
25171,25171
21175,21175
36876,36876
13922,13922
6265,6265
45443,45443
31905,31905
30367,30367
29674,29674
48480,48480
46869,46869
18457,18457
46967,46967
3852,3852
10907,10907
25010,25010
37486,37486
4492,4492
25853,25853
8045,8045
9299,9299
19851,19851
15296,15296
16283,16283
41430,41430
40541,40541
6438,6438
20960,20960
9694,9694
49502,49502
38414,38414
9095,9095
11722,11722
30451,30451
29067,29067
46825,46825
48731,48731
20857,20857
27059,27059
11325,11325
14184,14184
14437,14437
12083,12083
27825,27825
33131,33131
33967,33967
41126,41126
45839,45839
11745,11745
20757,20757
47616,47616
36425,36425
7585,7585
34264,34264
10940,10940
9674,9674
2902,2902
12876,12876
5256,5256
4534,4534
43148,43148
1796,1796
21468,21468
17652,17652
11717,11717
34368,34368
30109,30109
39891,39891
2950,2950
42088,42088
37219,37219
49088,49088
40350,40350
44604,44604
18485,18485
33441,33441
4709,4709
32338,32338
14965,14965
43747,43747
12958,12958
10068,10068
29434,29434
20713,20713
49140,49140
35050,35050
7632,7632
49623,49623
22070,22070
33715,33715
27158,27158
47128,47128
39581,39581
32637,32637
5507,5507
40179,40179
25123,25123
39516,39516
14663,14663
24897,24897
36844,36844
20120,20120
9975,9975
11508,11508
15889,15889
12394,12394
38900,38900
5020,5020
33894,33894
20988,20988
41955,41955
45928,45928
20256,20256
42822,42822
6448,6448
24639,24639
25024,25024
43690,43690
9001,9001
4566,4566
26037,26037
44326,44326
7378,7378
49275,49275
22232,22232
43594,43594
8974,8974
890,890
22137,22137
28418,28418
8661,8661
6600,6600
31259,31259
39635,39635
9632,9632
41304,41304
40378,40378
38876,38876
8735,8735
5100,5100
19570,19570
27919,27919
13027,13027
47930,47930
4546,4546
3885,3885
46846,46846
21393,21393
45442,45442
49685,49685
760,760
4463,4463
4333,4333
32562,32562
10453,10453
7182,7182
43680,43680
22228,22228
33906,33906
35060,35060
19302,19302
3283,3283
47652,47652
5837,5837
40832,40832
16794,16794
27853,27853
14843,14843
36957,36957
40451,40451
29849,29849
31954,31954
11107,11107
46734,46734
5393,5393
38187,38187
22440,22440
30741,30741
11921,11921
6743,6743
3118,3118
39287,39287
45100,45100
24863,24863
42333,42333
18224,18224
1782,1782
49072,49072
1954,1954
15433,15433
33968,33968
35893,35893
4309,4309
39024,39024
3285,3285
47069,47069
21316,21316
47245,47245
23730,23730
10478,10478
25694,25694
81,81
31470,31470
20660,20660
41666,41666
12160,12160
10117,10117
37005,37005
3695,3695
5554,5554
28059,28059
5798,5798
49106,49106
5361,5361
9867,9867
28653,28653
32761,32761
28638,28638
48371,48371
11330,11330
17452,17452
44061,44061
45552,45552
14637,14637
42346,42346
19709,19709
26190,26190
29773,29773
15019,15019
3837,3837
47237,47237
7953,7953
4770,4770
41412,41412
37198,37198
36791,36791
26291,26291
1918,1918
31772,31772
28595,28595
28979,28979
41320,41320
33861,33861
32255,32255
11266,11266
37766,37766
35175,35175
13567,13567
26803,26803
183,183
37921,37921
38330,38330
36897,36897
1849,1849
11690,11690
27581,27581
40738,40738
41864,41864
26391,26391
43177,43177
11842,11842
22040,22040
7130,7130
36011,36011
31042,31042
39007,39007
21106,21106
21466,21466
40528,40528
32441,32441
37946,37946
6171,6171
10680,10680
11122,11122
17330,17330
47401,47401
8642,8642
9943,9943
27173,27173
15398,15398
38886,38886
8294,8294
5883,5883
22992,22992
31346,31346
24540,24540
12304,12304
35699,35699
34143,34143
49781,49781
42698,42698
1199,1199
14550,14550
3732,3732
5803,5803
28143,28143
30184,30184
7586,7586
8759,8759
2472,2472
266,266
22515,22515
48945,48945
21254,21254
45448,45448
40913,40913
13361,13361
45029,45029
14946,14946
24161,24161
18427,18427
5618,5618
45364,45364
34256,34256
2193,2193
19979,19979
19749,19749
18433,18433
31553,31553
7948,7948
6574,6574
2703,2703
45385,45385
2760,2760
3426,3426
36925,36925
41,41
28063,28063
24461,24461
44861,44861
1294,1294
23267,23267
7638,7638
24001,24001
45303,45303
41070,41070
9568,9568
6981,6981
30128,30128
11632,11632
2836,2836
36970,36970
1474,1474
35689,35689
44355,44355
12819,12819
49299,49299
10171,10171
9285,9285
32867,32867
34003,34003
27391,27391
41933,41933
2413,2413
