id,value
27181,27181
2345,2345
4167,4167
47386,47386
39880,39880
38589,38589
35721,35721
41249,41249
3158,3158
27023,27023
27210,27210
26742,26742
8354,8354
34927,34927
4217,4217
3403,3403
18105,18105
37945,37945
12199,12199
22953,22953
44723,44723
21002,21002
17054,17054
28779,28779
14334,14334
22505,22505
9495,9495
30877,30877
12793,12793
22551,22551
7371,7371
36187,36187
29358,29358
23944,23944
41740,41740
47968,47968
29879,29879
48576,48576
10790,10790
2590,2590
17668,17668
24740,24740
43881,43881
32051,32051
30776,30776
38355,38355
48531,48531
37738,37738
35670,35670
23777,23777
39903,39903
8811,8811
39188,39188
44803,44803
26916,26916
49714,49714
27971,27971
2957,2957
36649,36649
30111,30111
44197,44197
40926,40926
47537,47537
7931,7931
24744,24744
11205,11205
31032,31032
39301,39301
5147,5147
40075,40075
49090,49090
10982,10982
38809,38809
19841,19841
4635,4635
873,873
27652,27652
40893,40893
7398,7398
6906,6906
29949,29949
24413,24413
28412,28412
40154,40154
45168,45168
46730,46730
14994,14994
24139,24139
15040,15040
9173,9173
43320,43320
33239,33239
20995,20995
13441,13441
45311,45311
38299,38299
38520,38520
23647,23647
3185,3185
33840,33840
22929,22929
14079,14079
14971,14971
19319,19319
9296,9296
5364,5364
13137,13137
7459,7459
8023,8023
20070,20070
39584,39584
30642,30642
40885,40885
36672,36672
32800,32800
15044,15044
37482,37482
11951,11951
31611,31611
15495,15495
18488,18488
675,675
18306,18306
20424,20424
37071,37071
2488,2488
16487,16487
38183,38183
49038,49038
37132,37132
16801,16801
17908,17908
25145,25145
5281,5281
36719,36719
43155,43155
43695,43695
33144,33144
41710,41710
19171,19171
16451,16451
47948,47948
23095,23095
37939,37939
47750,47750
21595,21595
15166,15166
13724,13724
42256,42256
7750,7750
14493,14493
43051,43051
26620,26620
5345,5345
22736,22736
9453,9453
17505,17505
872,872
35692,35692
48068,48068
8269,8269
17790,17790
44962,44962
49004,49004
49423,49423
21992,21992
42202,42202
31464,31464
13167,13167
17373,17373
35665,35665
38563,38563
33689,33689
4056,4056
21984,21984
16587,16587
17760,17760
2361,2361
10163,10163
16676,16676
24227,24227
46261,46261
22971,22971
35615,35615
23368,23368
31685,31685
5891,5891
20279,20279
10385,10385
2888,2888
24025,24025
25488,25488
32427,32427
17585,17585
22398,22398
48320,48320
9754,9754
46042,46042
14709,14709
36683,36683
9259,9259
48510,48510
20354,20354
14300,14300
30035,30035
44006,44006
11509,11509
39271,39271
12765,12765
37273,37273
16400,16400
13549,13549
41006,41006
21290,21290
19444,19444
42777,42777
5623,5623
2925,2925
49692,49692
658,658
29298,29298
37206,37206
49251,49251
22183,22183
46906,46906
38221,38221
31647,31647
20597,20597
1406,1406
3132,3132
44984,44984
14568,14568
43575,43575
34192,34192
46066,46066
39886,39886
24686,24686
17264,17264
32684,32684
20320,20320
25692,25692
42181,42181
47549,47549
24350,24350
38136,38136
4449,4449
23009,23009
12736,12736
18060,18060
46254,46254
25792,25792
34930,34930
36121,36121
42143,42143
16260,16260
28411,28411
41437,41437
40107,40107
3720,3720
25622,25622
16709,16709
12822,12822
35283,35283
38012,38012
9733,9733
25558,25558
49471,49471
25924,25924
30130,30130
11224,11224
19751,19751
32584,32584
45332,45332
7568,7568
23528,23528
6672,6672
37898,37898
29514,29514
