id,value
1758,1758
9903,9903
11274,11274
28910,28910
45828,45828
48262,48262
2778,2778
43595,43595
3322,3322
4650,4650
32178,32178
1413,1413
25873,25873
35406,35406
25154,25154
29270,29270
19093,19093
49993,49993
4527,4527
2427,2427
23904,23904
25577,25577
15080,15080
13002,13002
35313,35313
15192,15192
1298,1298
19404,19404
39389,39389
30806,30806
25851,25851
30938,30938
29920,29920
36788,36788
48287,48287
32497,32497
7172,7172
36268,36268
36135,36135
49492,49492
48297,48297
12323,12323
17777,17777
30778,30778
8473,8473
49570,49570
19294,19294
11726,11726
5782,5782
46976,46976
31423,31423
1365,1365
9516,9516
12362,12362
32564,32564
21475,21475
428,428
628,628
34881,34881
16384,16384
40811,40811
39454,39454
32629,32629
210,210
28201,28201
5213,5213
28428,28428
9895,9895
29452,29452
10319,10319
35629,35629
33829,33829
38326,38326
48125,48125
8058,8058
46427,46427
35094,35094
38277,38277
27277,27277
28242,28242
6683,6683
6823,6823
19042,19042
4256,4256
4107,4107
3098,3098
20445,20445
40348,40348
48141,48141
35662,35662
31722,31722
14815,14815
5566,5566
49848,49848
28769,28769
30854,30854
47324,47324
5362,5362
18575,18575
11046,11046
37615,37615
21143,21143
42084,42084
13594,13594
16445,16445
10220,10220
6239,6239
38863,38863
40031,40031
38417,38417
27258,27258
28938,28938
40932,40932
21450,21450
42316,42316
4834,4834
24599,24599
21017,21017
45233,45233
41306,41306
39523,39523
12788,12788
12557,12557
5969,5969
638,638
6023,6023
5895,5895
25839,25839
18354,18354
6213,6213
38996,38996
37048,37048
14342,14342
18744,18744
46951,46951
41366,41366
49785,49785
25398,25398
43699,43699
7055,7055
26310,26310
48185,48185
11678,11678
30416,30416
28453,28453
33318,33318
42804,42804
34661,34661
43684,43684
13045,13045
23463,23463
34879,34879
41093,41093
33971,33971
35464,35464
34128,34128
46518,46518
40987,40987
5750,5750
19837,19837
22530,22530
43533,43533
13297,13297
4214,4214
6376,6376
17710,17710
13276,13276
3742,3742
22685,22685
42830,42830
28178,28178
3473,3473
4870,4870
20282,20282
18038,18038
33453,33453
20033,20033
42463,42463
18252,18252
9682,9682
26257,26257
31022,31022
17595,17595
25644,25644
48405,48405
28013,28013
47171,47171
36916,36916
32705,32705
9147,9147
39205,39205
13339,13339
33081,33081
4254,4254
26147,26147
27636,27636
46683,46683
758,758
5968,5968
34812,34812
17077,17077
21814,21814
18126,18126
27406,27406
19137,19137
18534,18534
48715,48715
3156,3156
33764,33764
24143,24143
49569,49569
38879,38879
26513,26513
34076,34076
13289,13289
48325,48325
23800,23800
9598,9598
2562,2562
26487,26487
22876,22876
29413,29413
16276,16276
780,780
26604,26604
41697,41697
17548,17548
23571,23571
30251,30251
25533,25533
40067,40067
45038,45038
8357,8357
32475,32475
21690,21690
30472,30472
6587,6587
41703,41703
25831,25831
36859,36859
49477,49477
38827,38827
13396,13396
11034,11034
33912,33912
9557,9557
14008,14008
6492,6492
12033,12033
39356,39356
20934,20934
32844,32844
10175,10175
40906,40906
30319,30319
49978,49978
35788,35788
17280,17280
3621,3621
46125,46125
11906,11906
787,787
6682,6682
43073,43073
9549,9549
26002,26002
23650,23650
46877,46877
28161,28161
2813,2813
27049,27049
23808,23808
23348,23348
8421,8421
35371,35371
3864,3864
1257,1257
16286,16286
35850,35850
10897,10897
27265,27265
15217,15217
45806,45806
32732,32732
45748,45748
28037,28037
33422,33422
30261,30261
31664,31664
48139,48139
18698,18698
26056,26056
4693,4693
42057,42057
46885,46885
6730,6730
17683,17683
66,66
3493,3493
3990,3990
27516,27516
3391,3391
49764,49764
22386,22386
32177,32177
7139,7139
37095,37095
5625,5625
41939,41939
34985,34985
17295,17295
43584,43584
43352,43352
4629,4629
23774,23774
42441,42441
48639,48639
47447,47447
27024,27024
46470,46470
44613,44613
1607,1607
30494,30494
9003,9003
19720,19720
25954,25954
40841,40841
29406,29406
31560,31560
27323,27323
43777,43777
31692,31692
20427,20427
28961,28961
21289,21289
18217,18217
28677,28677
20227,20227
8637,8637
24171,24171
26210,26210
