id,value
31977,31977
35596,35596
37815,37815
41049,41049
40362,40362
29826,29826
46585,46585
45529,45529
15134,15134
41649,41649
4129,4129
20332,20332
32062,32062
42566,42566
21061,21061
27273,27273
30100,30100
27081,27081
26932,26932
28631,28631
15083,15083
15301,15301
533,533
19182,19182
973,973
11950,11950
21095,21095
711,711
42325,42325
25583,25583
23803,23803
11212,11212
3830,3830
36287,36287
26285,26285
37168,37168
30720,30720
44822,44822
36457,36457
9834,9834
48354,48354
24301,24301
3401,3401
20801,20801
20364,20364
28745,28745
24792,24792
40234,40234
48545,48545
7841,7841
7661,7661
25601,25601
43175,43175
18270,18270
25995,25995
2489,2489
29642,29642
31673,31673
23444,23444
48848,48848
39778,39778
16318,16318
6582,6582
6543,6543
25405,25405
20101,20101
40983,40983
10167,10167
35305,35305
8326,8326
9546,9546
19574,19574
40121,40121
3565,3565
9684,9684
46210,46210
31082,31082
2107,2107
23879,23879
23550,23550
28550,28550
45207,45207
6620,6620
16815,16815
6100,6100
9838,9838
49581,49581
11960,11960
19944,19944
16825,16825
47571,47571
17677,17677
37492,37492
48329,48329
49165,49165
28365,28365
38841,38841
25211,25211
39384,39384
46391,46391
46748,46748
24992,24992
2464,2464
45719,45719
48425,48425
38711,38711
38483,38483
29829,29829
24102,24102
20946,20946
10304,10304
27698,27698
48098,48098
2182,2182
11772,11772
26848,26848
11652,11652
29030,29030
43004,43004
24026,24026
44055,44055
7941,7941
48380,48380
14473,14473
39199,39199
49292,49292
31997,31997
40622,40622
38663,38663
14274,14274
25635,25635
13217,13217
10671,10671
37850,37850
3129,3129
25331,25331
39249,39249
6719,6719
36364,36364
22704,22704
13372,13372
8931,8931
8726,8726
2976,2976
12283,12283
46739,46739
35155,35155
22777,22777
293,293
17161,17161
6153,6153
35103,35103
45052,45052
46326,46326
46662,46662
44166,44166
37202,37202
39333,39333
41831,41831
44513,44513
22462,22462
43183,43183
22738,22738
41698,41698
9716,9716
15705,15705
31217,31217
40455,40455
45766,45766
26894,26894
12753,12753
35488,35488
26649,26649
33202,33202
2184,2184
21162,21162
16980,16980
19587,19587
31270,31270
13463,13463
37211,37211
16443,16443
4594,4594
24090,24090
36948,36948
24585,24585
36767,36767
25766,25766
8061,8061
28626,28626
23237,23237
47839,47839
26640,26640
24690,24690
42163,42163
20000,20000
28429,28429
10025,10025
6065,6065
9531,9531
22017,22017
23891,23891
39689,39689
34142,34142
19251,19251
6972,6972
35031,35031
37865,37865
17243,17243
30464,30464
9166,9166
4451,4451
36082,36082
9322,9322
16636,16636
36326,36326
25303,25303
17540,17540
23602,23602
48867,48867
17338,17338
32565,32565
27469,27469
26761,26761
3890,3890
283,283
18623,18623
38828,38828
23239,23239
25781,25781
30425,30425
48795,48795
22961,22961
9256,9256
18591,18591
39069,39069
7472,7472
47073,47073
40598,40598
5390,5390
15960,15960
17377,17377
11673,11673
43447,43447
28210,28210
44677,44677
47024,47024
40817,40817
42281,42281
3612,3612
27927,27927
24397,24397
28351,28351
27149,27149
44775,44775
36138,36138
36870,36870
18729,18729
20684,20684
43373,43373
9893,9893
9439,9439
30883,30883
41222,41222
30178,30178
6870,6870
6560,6560
7408,7408
28671,28671
38477,38477
45677,45677
36878,36878
45224,45224
23371,23371
34517,34517
15167,15167
481,481
443,443
47784,47784
7048,7048
4518,4518
32626,32626
42392,42392
45784,45784
48862,48862
36605,36605
37853,37853
13938,13938
49476,49476
43477,43477
26823,26823
23738,23738
4280,4280
19057,19057
2716,2716
4447,4447
23567,23567
4644,4644
24192,24192
33067,33067
21271,21271
5385,5385
11905,11905
4577,4577
37167,37167
35837,35837
2588,2588
42116,42116
8155,8155
43173,43173
39524,39524
29467,29467
46124,46124
19166,19166
47307,47307
1050,1050
244,244
20232,20232
40692,40692
7837,7837
42955,42955
48683,48683
12389,12389
15629,15629
3084,3084
8769,8769
24370,24370
10335,10335
14154,14154
28397,28397
26227,26227
45632,45632
4535,4535
7395,7395
16883,16883
6793,6793
31428,31428
7982,7982
37183,37183
40661,40661
21405,21405
46866,46866
31102,31102
13331,13331
34476,34476
17148,17148
29864,29864
7306,7306
7687,7687
4304,4304
32623,32623
20138,20138
2504,2504
44361,44361
38108,38108
32500,32500
35304,35304
39560,39560
4186,4186
39990,39990
48785,48785
9508,9508
38008,38008
13503,13503
49201,49201
48864,48864
15632,15632
23160,23160
46774,46774
204,204
7034,7034
27617,27617
24377,24377
12990,12990
12311,12311
15273,15273
12243,12243
32869,32869
3288,3288
19368,19368
44791,44791
39571,39571
17394,17394
36923,36923
8523,8523
8883,8883
34947,34947
16136,16136
12271,12271
13494,13494
18843,18843
45267,45267
44384,44384
45735,45735
38467,38467
47588,47588
44392,44392
359,359
33189,33189
32840,32840
3341,3341
48276,48276
14464,14464
10844,10844
15863,15863
18244,18244
1810,1810
37813,37813
43600,43600
36092,36092
36381,36381
19670,19670
42209,42209
43503,43503
33055,33055
44927,44927
35016,35016
29344,29344
12943,12943
46078,46078
5885,5885
32557,32557
20937,20937
3638,3638
14172,14172
33956,33956
11144,11144
29923,29923
28476,28476
31565,31565
15874,15874
18568,18568
33025,33025
26346,26346
41277,41277
20683,20683
31292,31292
17366,17366
9059,9059
40725,40725
43128,43128
39834,39834
7720,7720
26934,26934
45201,45201
46091,46091
20107,20107
14910,14910
10230,10230
7908,7908
13113,13113
21148,21148
15750,15750
8356,8356
3904,3904
45847,45847
29922,29922
30428,30428
6466,6466
