id,value
35118,35118
48000,48000
25131,25131
7746,7746
45086,45086
44172,44172
18239,18239
26284,26284
3700,3700
23893,23893
24926,24926
25288,25288
47448,47448
29158,29158
27943,27943
49328,49328
21969,21969
22611,22611
30221,30221
43937,43937
10886,10886
44448,44448
13170,13170
9839,9839
27208,27208
1456,1456
33353,33353
9146,9146
21278,21278
45524,45524
32698,32698
35925,35925
21483,21483
20649,20649
48508,48508
3352,3352
38947,38947
7667,7667
44116,44116
11523,11523
48784,48784
23283,23283
22778,22778
33165,33165
35820,35820
32290,32290
27556,27556
35363,35363
19659,19659
18380,18380
28337,28337
27647,27647
39563,39563
3886,3886
16726,16726
45476,45476
12330,12330
9826,9826
21124,21124
44420,44420
32540,32540
32819,32819
9544,9544
11432,11432
32659,32659
11599,11599
6399,6399
7106,7106
23670,23670
3151,3151
7321,7321
22853,22853
20297,20297
27963,27963
11669,11669
14969,14969
35718,35718
34931,34931
26911,26911
1549,1549
1601,1601
46894,46894
30238,30238
16622,16622
32,32
26857,26857
25747,25747
19087,19087
24618,24618
20812,20812
26861,26861
29490,29490
46382,46382
22185,22185
45698,45698
13083,13083
15658,15658
37640,37640
19732,19732
13328,13328
2485,2485
6798,6798
22234,22234
44110,44110
9473,9473
17389,17389
19146,19146
30906,30906
49956,49956
21754,21754
12257,12257
8184,8184
2104,2104
5656,5656
29890,29890
28362,28362
32414,32414
25534,25534
3240,3240
38210,38210
12333,12333
40840,40840
15064,15064
7276,7276
48534,48534
19636,19636
49204,49204
25462,25462
39762,39762
18349,18349
21763,21763
3362,3362
24499,24499
37123,37123
32001,32001
35008,35008
45897,45897
14609,14609
27908,27908
27421,27421
16905,16905
14323,14323
25451,25451
14431,14431
45515,45515
13267,13267
42940,42940
20217,20217
13590,13590
17110,17110
26453,26453
12944,12944
33538,33538
33123,33123
45567,45567
3782,3782
15634,15634
48162,48162
41940,41940
20329,20329
10199,10199
24640,24640
22272,22272
43332,43332
34909,34909
10905,10905
42093,42093
40283,40283
41029,41029
38152,38152
8778,8778
24969,24969
47326,47326
16725,16725
37001,37001
19431,19431
7467,7467
21923,21923
12972,12972
45272,45272
39294,39294
31694,31694
7097,7097
3072,3072
17692,17692
10094,10094
30784,30784
39948,39948
8081,8081
6598,6598
37943,37943
9833,9833
36134,36134
34504,34504
21949,21949
12171,12171
38488,38488
13051,13051
13681,13681
858,858
38376,38376
38795,38795
43583,43583
25257,25257
12878,12878
14926,14926
12359,12359
5166,5166
48433,48433
25513,25513
18495,18495
43318,43318
38169,38169
18622,18622
147,147
30664,30664
47915,47915
49812,49812
20150,20150
42550,42550
20828,20828
29728,29728
32824,32824
33514,33514
15452,15452
38785,38785
5249,5249
5077,5077
39001,39001
47125,47125
12759,12759
27947,27947
12887,12887
3574,3574
41343,41343
1468,1468
19423,19423
8112,8112
49559,49559
30581,30581
38161,38161
5551,5551
206,206
11835,11835
43072,43072
9648,9648
15795,15795
9513,9513
23389,23389
1920,1920
47623,47623
19497,19497
10462,10462
39709,39709
25617,25617
4824,4824
22229,22229
39983,39983
45930,45930
11716,11716
4764,4764
24318,24318
47064,47064
40921,40921
1160,1160
45217,45217
15295,15295
1874,1874
6447,6447
4572,4572
28633,28633
962,962
11894,11894
48120,48120
4125,4125
31384,31384
37723,37723
28304,28304
30158,30158
40830,40830
18793,18793
26363,26363
32542,32542
818,818
44817,44817
39657,39657
49903,49903
7792,7792
21294,21294
4291,4291
26676,26676
7617,7617
38154,38154
34737,34737
28555,28555
42816,42816
15678,15678
920,920
18602,18602
32929,32929
7539,7539
13514,13514
48015,48015
33185,33185
18717,18717
23286,23286
13123,13123
17830,17830
24801,24801
7417,7417
39932,39932
38135,38135
40088,40088
24893,24893
21743,21743
49751,49751
9004,9004
36310,36310
8048,8048
6487,6487
29771,29771
33640,33640
43775,43775
1834,1834
35150,35150
37683,37683
30293,30293
20658,20658
6470,6470
20987,20987
48738,48738
49631,49631
18593,18593
37712,37712
43854,43854
7359,7359
20615,20615
21119,21119
19196,19196
10883,10883
18721,18721
26974,26974
439,439
29051,29051
45600,45600
24788,24788
9047,9047
49841,49841
26846,26846
46244,46244
25933,25933
25323,25323
41043,41043
32979,32979
7388,7388
31690,31690
34271,34271
24292,24292
15264,15264
27502,27502
45972,45972
32137,32137
31251,31251
46838,46838
47959,47959
7155,7155
223,223
18145,18145
47308,47308
11221,11221
49306,49306
44996,44996
11165,11165
37108,37108
9968,9968
27773,27773
29807,29807
3943,3943
26718,26718
9614,9614
22931,22931
8087,8087
46647,46647
46466,46466
39853,39853
31756,31756
4396,4396
13736,13736
48619,48619
47018,47018
25911,25911
44401,44401
834,834
1307,1307
2901,2901
34442,34442
1314,1314
13803,13803
20871,20871
14952,14952
29896,29896
25949,25949
17184,17184
28641,28641
8222,8222
17899,17899
16506,16506
43947,43947
38440,38440
4652,4652
26689,26689
17356,17356
24605,24605
14090,14090
5024,5024
4504,4504
1208,1208
3354,3354
3947,3947
6002,6002
46145,46145
48447,48447
9998,9998
40480,40480
27777,27777
25298,25298
7961,7961
44707,44707
24320,24320
19433,19433
19452,19452
19020,19020
24816,24816
42024,42024
22605,22605
5285,5285
17895,17895
2548,2548
34296,34296
20741,20741
7565,7565
33489,33489
35701,35701
3811,3811
6836,6836
37161,37161
2811,2811
35311,35311
42363,42363
26619,26619
14776,14776
31775,31775
38027,38027
6142,6142
46155,46155
8922,8922
10134,10134
5404,5404
1766,1766
19425,19425
45327,45327
43867,43867
4262,4262
13693,13693
29065,29065
37842,37842
33874,33874
11778,11778
46974,46974
43207,43207
22027,22027
46579,46579
39572,39572
14744,14744
7783,7783
41317,41317
32139,32139
40017,40017
49371,49371
19740,19740
49977,49977
48882,48882
45251,45251
32373,32373
23801,23801
18752,18752
14558,14558
3002,3002
26901,26901
26273,26273
19354,19354
6066,6066
24544,24544
23832,23832
39904,39904
16995,16995
11482,11482
46482,46482
17950,17950
88,88
20886,20886
2614,2614
42493,42493
2633,2633
37474,37474
2965,2965
33046,33046
18067,18067
35434,35434
14666,14666
24411,24411
14629,14629
1091,1091
31198,31198
33977,33977
33883,33883
35048,35048
47947,47947
38708,38708
9493,9493
35535,35535
8872,8872
43446,43446
24261,24261
10109,10109
46704,46704
24419,24419
19351,19351
3315,3315
19341,19341
13999,13999
5716,5716
11586,11586
26717,26717
9318,9318
19772,19772
28360,28360
44699,44699
36668,36668
12802,12802
40194,40194
33791,33791
35729,35729
37247,37247
26705,26705
21626,21626
13973,13973
43610,43610
45187,45187
23428,23428
7016,7016
18154,18154
1896,1896
35173,35173
12378,12378
28202,28202
3951,3951
34998,34998
12991,12991
9483,9483
464,464
33184,33184
32359,32359
36280,36280
48549,48549
1097,1097
18628,18628
31934,31934
4636,4636
38680,38680
41590,41590
42733,42733
38763,38763
9172,9172
26753,26753
2153,2153
35747,35747
18959,18959
49392,49392
30848,30848
20619,20619
24005,24005
27736,27736
8158,8158
29122,29122
47388,47388
11133,11133
25270,25270
27146,27146
20391,20391
2639,2639
20331,20331
10315,10315
20935,20935
48886,48886
40155,40155
10725,10725
22164,22164
1191,1191
24946,24946
20754,20754
39619,39619
2560,2560
4953,4953
28584,28584
26473,26473
42798,42798
2936,2936
32816,32816
38460,38460
12840,12840
18898,18898
11712,11712
23455,23455
39054,39054
5458,5458
42219,42219
9130,9130
44071,44071
16557,16557
4976,4976
23292,23292
17239,17239
9159,9159
14890,14890
39291,39291
27628,27628
13470,13470
44973,44973
10969,10969
39670,39670
15007,15007
37534,37534
18245,18245
5763,5763
38924,38924
17542,17542
17410,17410
47282,47282
48018,48018
38095,38095
29941,29941
43898,43898
37178,37178
47834,47834
38721,38721
35461,35461
21028,21028
39525,39525
34259,34259
48099,48099
33802,33802
18159,18159
46740,46740
11839,11839
35648,35648
10884,10884
23658,23658
26902,26902
19168,19168
768,768
14745,14745
13208,13208
36762,36762
7146,7146
23521,23521
43953,43953
47422,47422
23666,23666
18855,18855
29693,29693
17367,17367
29958,29958
12078,12078
21520,21520
24980,24980
49665,49665
41101,41101
28326,28326
15620,15620
3299,3299
49135,49135
22429,22429
15864,15864
4296,4296
34215,34215
24225,24225
25204,25204
43058,43058
19284,19284
40505,40505
5129,5129
39973,39973
48455,48455
37016,37016
13597,13597
42535,42535
3004,3004
40826,40826
14807,14807
5351,5351
4836,4836
13359,13359
15912,15912
38031,38031
41628,41628
941,941
1132,1132
20641,20641
29397,29397
28033,28033
13849,13849
42596,42596
43433,43433
19372,19372
41082,41082
27489,27489
19844,19844
39140,39140
7708,7708
8449,8449
24463,24463
34202,34202
47807,47807
25515,25515
11999,11999
48013,48013
44053,44053
18770,18770
34373,34373
18672,18672
36748,36748
11661,11661
40245,40245
377,377
10369,10369
48822,48822
30195,30195
32392,32392
45692,45692
37854,37854
46502,46502
29585,29585
31392,31392
39984,39984
7824,7824
23333,23333
43731,43731
14211,14211
29136,29136
25579,25579
34222,34222
20096,20096
36017,36017
42126,42126
25793,25793
48314,48314
43078,43078
1370,1370
35849,35849
2714,2714
5252,5252
11012,11012
43081,43081
8430,8430
6748,6748
20791,20791
42009,42009
11176,11176
48515,48515
39458,39458
49057,49057
37418,37418
40977,40977
20709,20709
30427,30427
44909,44909
39653,39653
14359,14359
11548,11548
10263,10263
7811,7811
38851,38851
40915,40915
42933,42933
7808,7808
25745,25745
37405,37405
28215,28215
42429,42429
48843,48843
26232,26232
34459,34459
38917,38917
19364,19364
4487,4487
31507,31507
17610,17610
44591,44591
31937,31937
25466,25466
10580,10580
5118,5118
12607,12607
7662,7662
18976,18976
45563,45563
21395,21395
42801,42801
6572,6572
14520,14520
27329,27329
32942,32942
38380,38380
9666,9666
20671,20671
40270,40270
19116,19116
7743,7743
31766,31766
33641,33641
22001,22001
1286,1286
4857,4857
10924,10924
26489,26489
42345,42345
9082,9082
15252,15252
13781,13781
42318,42318
4617,4617
24341,24341
4062,4062
45419,45419
25539,25539
39850,39850
42602,42602
40231,40231
17022,17022
39514,39514
44736,44736
28708,28708
23502,23502
19262,19262
36898,36898
46347,46347
38672,38672
16870,16870
48895,48895
41785,41785
35238,35238
39945,39945
37450,37450
14632,14632
7910,7910
4467,4467
28152,28152
40253,40253
44386,44386
16216,16216
30787,30787
8946,8946
42700,42700
32428,32428
2943,2943
35233,35233
29313,29313
22956,22956
7525,7525
5570,5570
38410,38410
49467,49467
16645,16645
14412,14412
21811,21811
18791,18791
35495,35495
28236,28236
47420,47420
42401,42401
35682,35682
37348,37348
47421,47421
41138,41138
49076,49076
33629,33629
5491,5491
40364,40364
29108,29108
38768,38768
20182,20182
16255,16255
8815,8815
18768,18768
46572,46572
46950,46950
13104,13104
9882,9882
3537,3537
34536,34536
33596,33596
44112,44112
10070,10070
8580,8580
49432,49432
44696,44696
37079,37079
16988,16988
8370,8370
47036,47036
444,444
32188,32188
19244,19244
29242,29242
7457,7457
43200,43200
22498,22498
21839,21839
18516,18516
49109,49109
19405,19405
43487,43487
17850,17850
34033,34033
31625,31625
5357,5357
37382,37382
33943,33943
31952,31952
19998,19998
46889,46889
9398,9398
46992,46992
41885,41885
41087,41087
44534,44534
15886,15886
6187,6187
22660,22660
3578,3578
486,486
16421,16421
41776,41776
41988,41988
46192,46192
47294,47294
31069,31069
29482,29482
4354,4354
17515,17515
29827,29827
30165,30165
15582,15582
37623,37623
33031,33031
5930,5930
27451,27451
48158,48158
36450,36450
32336,32336
4203,4203
36157,36157
7987,7987
46363,46363
22552,22552
45669,45669
4601,4601
40122,40122
14356,14356
2580,2580
8215,8215
36137,36137
17026,17026
7152,7152
3912,3912
12704,12704
49680,49680
18369,18369
6186,6186
43780,43780
5104,5104
4437,4437
36275,36275
41345,41345
25998,25998
37290,37290
34468,34468
15630,15630
14318,14318
7014,7014
48607,48607
39803,39803
8728,8728
38276,38276
26939,26939
19439,19439
11466,11466
34287,34287
36182,36182
65768,65768
99415,99415
82309,82309
78901,78901
70768,70768
79079,79079
99625,99625
76830,76830
86650,86650
87683,87683
92506,92506
50419,50419
51221,51221
97863,97863
65650,65650
69219,69219
57506,57506
71371,71371
92578,92578
87974,87974
95636,95636
84671,84671
82549,82549
55583,55583
76296,76296
78963,78963
51645,51645
62905,62905
79788,79788
59828,59828
60796,60796
69850,69850
70718,70718
61469,61469
58915,58915
76381,76381
97057,97057
79147,79147
99451,99451
75716,75716
60511,60511
80839,80839
63197,63197
70322,70322
51768,51768
58046,58046
86596,86596
65914,65914
80757,80757
56595,56595
87373,87373
64877,64877
66686,66686
94496,94496
93643,93643
94092,94092
58786,58786
90981,90981
92484,92484
81940,81940
65866,65866
82603,82603
65461,65461
63987,63987
95452,95452
90473,90473
84709,84709
90331,90331
70441,70441
71279,71279
73312,73312
97555,97555
79112,79112
65762,65762
61661,61661
98854,98854
55613,55613
87540,87540
74076,74076
81983,81983
73166,73166
54831,54831
67243,67243
84831,84831
96466,96466
80796,80796
88548,88548
56996,56996
81570,81570
81413,81413
50557,50557
52231,52231
90508,90508
82235,82235
75828,75828
76090,76090
74010,74010
64260,64260
52697,52697
67301,67301
82500,82500
96428,96428
81293,81293
51863,51863
59822,59822
71858,71858
52719,52719
66162,66162
86504,86504
62707,62707
79539,79539
72929,72929
92411,92411
95090,95090
85559,85559
64250,64250
91788,91788
53913,53913
70991,70991
67450,67450
63515,63515
58626,58626
61600,61600
66932,66932
99082,99082
56238,56238
83818,83818
97074,97074
78640,78640
76981,76981
94530,94530
98263,98263
93761,93761
58650,58650
50184,50184
90232,90232
56575,56575
53658,53658
69738,69738
58659,58659
85751,85751
56766,56766
60112,60112
61861,61861
53336,53336
50488,50488
77813,77813
68238,68238
80685,80685
85024,85024
56309,56309
75866,75866
79442,79442
89396,89396
70079,70079
75389,75389
59814,59814
60223,60223
82705,82705
93075,93075
59843,59843
54017,54017
94615,94615
92423,92423
88256,88256
85228,85228
97552,97552
67766,67766
50822,50822
74805,74805
50513,50513
92612,92612
84048,84048
75817,75817
56915,56915
58955,58955
87576,87576
70261,70261
58112,58112
94719,94719
98565,98565
58743,58743
58420,58420
85325,85325
61084,61084
97638,97638
58047,58047
82635,82635
79300,79300
65455,65455
76095,76095
66477,66477
64559,64559
96351,96351
53201,53201
87875,87875
97897,97897
68556,68556
79994,79994
97858,97858
99759,99759
91191,91191
59180,59180
88359,88359
55926,55926
71543,71543
92145,92145
90534,90534
88368,88368
82883,82883
80947,80947
57041,57041
91253,91253
85003,85003
71639,71639
65371,65371
86233,86233
65281,65281
97542,97542
70355,70355
64338,64338
62787,62787
73340,73340
64340,64340
75889,75889
63257,63257
54225,54225
53312,53312
69476,69476
69238,69238
82733,82733
67739,67739
53300,53300
50863,50863
94031,94031
52967,52967
70203,70203
67269,67269
59255,59255
61254,61254
66551,66551
52734,52734
93746,93746
93194,93194
79052,79052
60467,60467
99827,99827
75855,75855
