id,value
33549,33549
48319,48319
14841,14841
4286,4286
28827,28827
26177,26177
6301,6301
15686,15686
18131,18131
12691,12691
16233,16233
33173,33173
13183,13183
25105,25105
6150,6150
28111,28111
8942,8942
1627,1627
45022,45022
11789,11789
43083,43083
29492,29492
11319,11319
32719,32719
36604,36604
14170,14170
14264,14264
39239,39239
23525,23525
25759,25759
42582,42582
26410,26410
43911,43911
37240,37240
6761,6761
20008,20008
324,324
12678,12678
5369,5369
19686,19686
35532,35532
39475,39475
4117,4117
30875,30875
11771,11771
45885,45885
48113,48113
5666,5666
23165,23165
23640,23640
5616,5616
43014,43014
9358,9358
21739,21739
5234,5234
39623,39623
2266,2266
9856,9856
4265,4265
46260,46260
23471,23471
8270,8270
5493,5493
41041,41041
24034,24034
17720,17720
2977,2977
14500,14500
24899,24899
39018,39018
25179,25179
18298,18298
25560,25560
15669,15669
23942,23942
34162,34162
35471,35471
46312,46312
31131,31131
30463,30463
44225,44225
10396,10396
39308,39308
13924,13924
17348,17348
33149,33149
42926,42926
42707,42707
43955,43955
42008,42008
4538,4538
26770,26770
13929,13929
37184,37184
514,514
34145,34145
31151,31151
42806,42806
39151,39151
33334,33334
9242,9242
40345,40345
37942,37942
40099,40099
42159,42159
38407,38407
48828,48828
42123,42123
47377,47377
2386,2386
16488,16488
21146,21146
43324,43324
5365,5365
10807,10807
11512,11512
19522,19522
41015,41015
1230,1230
18603,18603
45333,45333
34406,34406
22092,22092
32395,32395
3244,3244
31090,31090
7238,7238
28089,28089
3379,3379
12910,12910
12437,12437
3644,3644
32596,32596
15291,15291
2819,2819
32453,32453
16937,16937
15880,15880
14153,14153
35702,35702
39493,39493
42697,42697
42114,42114
7675,7675
30489,30489
41521,41521
7968,7968
20636,20636
13915,13915
34377,34377
49407,49407
22916,22916
11483,11483
42469,42469
19799,19799
12664,12664
44395,44395
11724,11724
26005,26005
33043,33043
25496,25496
12652,12652
2568,2568
36642,36642
27496,27496
3343,3343
16847,16847
7628,7628
24412,24412
36723,36723
19943,19943
23645,23645
40613,40613
18796,18796
30216,30216
34916,34916
4721,4721
34763,34763
8237,8237
4332,4332
47592,47592
28538,28538
43895,43895
23361,23361
14530,14530
11040,11040
5643,5643
29262,29262
3949,3949
47055,47055
16440,16440
5992,5992
38305,38305
16291,16291
10953,10953
4726,4726
43216,43216
28655,28655
18639,18639
38420,38420
41901,41901
23732,23732
23173,23173
23762,23762
21029,21029
12475,12475
9675,9675
10782,10782
39805,39805
19564,19564
22558,22558
24935,24935
48699,48699
34534,34534
25013,25013
26565,26565
39980,39980
41915,41915
25599,25599
46994,46994
11691,11691
31566,31566
5775,5775
45106,45106
17745,17745
49940,49940
10282,10282
9884,9884
7281,7281
37721,37721
639,639
2330,2330
47371,47371
48693,48693
16361,16361
35332,35332
47137,47137
21581,21581
25698,25698
8911,8911
40957,40957
30237,30237
26043,26043
37269,37269
17715,17715
15428,15428
11517,11517
33825,33825
3693,3693
39743,39743
46481,46481
15393,15393
17586,17586
24460,24460
31083,31083
36691,36691
28624,28624
22955,22955
9190,9190
32657,32657
27341,27341
20050,20050
26459,26459
48181,48181
9571,9571
14531,14531
2212,2212
29727,29727
19414,19414
904,904
18692,18692
9676,9676
15591,15591
19447,19447
39165,39165
11174,11174
28561,28561
37784,37784
26014,26014
48965,48965
4591,4591
24617,24617
1711,1711
6251,6251
20037,20037
19949,19949
9405,9405
17207,17207
29209,29209
15025,15025
37651,37651
18272,18272
49459,49459
22952,22952
24205,24205
3412,3412
44125,44125
17675,17675
10206,10206
40535,40535
30372,30372
30836,30836
35210,35210
47284,47284
29766,29766
29167,29167
49486,49486
41534,41534
38697,38697
6373,6373
14810,14810
47435,47435
20269,20269
30163,30163
2310,2310
8298,8298
5565,5565
23220,23220
15499,15499
3767,3767
28608,28608
40627,40627
17173,17173
34421,34421
30507,30507
10197,10197
34734,34734
15402,15402
42741,42741
7479,7479
17902,17902
27614,27614
725,725
35520,35520
4793,4793
31544,31544
48856,48856
6959,6959
16939,16939
38294,38294
40053,40053
7189,7189
15184,15184
40180,40180
36514,36514
19027,19027
10763,10763
25485,25485
5257,5257
39835,39835
48281,48281
42883,42883
7222,7222
20461,20461
22366,22366
38943,38943
38999,38999
31808,31808
121,121
13776,13776
26610,26610
47672,47672
43521,43521
28797,28797
26010,26010
46198,46198
12252,12252
24715,24715
17613,17613
10955,10955
33697,33697
22525,22525
31049,31049
34580,34580
7250,7250
27579,27579
23867,23867
6156,6156
27077,27077
41077,41077
6486,6486
40933,40933
545,545
21218,21218
45242,45242
29064,29064
40167,40167
12380,12380
13465,13465
24886,24886
43105,43105
10532,10532
15416,15416
38458,38458
7307,7307
21429,21429
498,498
5087,5087
24570,24570
19290,19290
17883,17883
37293,37293
43740,43740
4373,4373
36507,36507
31180,31180
45904,45904
6398,6398
37330,37330
46059,46059
38219,38219
26731,26731
32891,32891
28190,28190
47297,47297
3026,3026
6258,6258
37883,37883
13438,13438
41573,41573
24391,24391
36339,36339
25282,25282
23228,23228
14405,14405
18022,18022
2844,2844
14872,14872
31974,31974
5156,5156
45142,45142
29488,29488
43928,43928
27068,27068
26158,26158
47922,47922
3046,3046
31757,31757
217,217
27064,27064
49399,49399
7659,7659
13829,13829
29767,29767
3065,3065
26258,26258
28232,28232
47106,47106
2726,2726
2221,2221
19345,19345
22886,22886
19876,19876
45178,45178
5262,5262
49834,49834
39456,39456
20793,20793
19853,19853
27236,27236
2773,2773
49833,49833
2855,2855
23021,23021
23592,23592
31696,31696
10185,10185
32820,32820
11742,11742
8874,8874
17588,17588
49427,49427
22902,22902
40901,40901
39093,39093
845,845
16638,16638
233,233
40185,40185
49499,49499
35584,35584
40837,40837
29873,29873
33537,33537
48930,48930
28920,28920
15587,15587
24823,24823
35819,35819
19729,19729
45305,45305
28820,28820
42445,42445
13799,13799
18563,18563
13618,13618
2996,2996
49765,49765
43619,43619
36234,36234
34513,34513
14714,14714
47966,47966
12230,12230
42618,42618
41127,41127
4030,4030
49313,49313
32019,32019
11299,11299
2443,2443
22072,22072
39025,39025
615,615
44374,44374
34807,34807
12922,12922
29989,29989
2536,2536
22069,22069
41016,41016
6864,6864
44457,44457
23248,23248
19509,19509
49277,49277
37586,37586
27526,27526
32148,32148
40733,40733
37051,37051
12567,12567
44801,44801
37212,37212
29011,29011
25222,25222
24317,24317
5242,5242
12644,12644
26209,26209
43566,43566
6766,6766
12288,12288
41074,41074
8545,8545
41105,41105
45671,45671
19217,19217
6293,6293
16113,16113
32962,32962
28008,28008
16281,16281
84,84
46012,46012
42880,42880
34082,34082
26188,26188
25197,25197
39227,39227
40918,40918
3120,3120
36419,36419
11128,11128
46394,46394
26919,26919
43219,43219
26868,26868
46173,46173
3039,3039
45578,45578
48100,48100
20642,20642
23461,23461
6231,6231
49660,49660
1872,1872
41476,41476
39222,39222
8457,8457
5074,5074
9766,9766
40919,40919
21091,21091
39552,39552
25029,25029
16481,16481
29720,29720
34837,34837
49920,49920
14824,14824
417,417
10713,10713
15213,15213
17576,17576
19099,19099
34762,34762
10229,10229
43136,43136
4935,4935
37118,37118
25100,25100
46886,46886
26044,26044
11763,11763
40111,40111
10839,10839
32028,32028
24098,24098
45729,45729
41023,41023
31064,31064
44278,44278
48290,48290
22089,22089
30781,30781
20942,20942
13653,13653
43003,43003
22086,22086
36848,36848
26266,26266
6642,6642
173,173
16982,16982
13425,13425
14803,14803
48876,48876
4943,4943
14023,14023
44841,44841
30577,30577
15517,15517
32237,32237
30299,30299
11644,11644
11401,11401
48658,48658
38656,38656
21605,21605
31823,31823
32298,32298
49455,49455
41943,41943
15773,15773
3027,3027
48632,48632
44413,44413
16558,16558
24529,24529
32556,32556
47239,47239
26466,26466
30751,30751
21046,21046
29232,29232
33810,33810
8295,8295
20693,20693
17864,17864
4216,4216
40301,40301
14820,14820
10871,10871
10085,10085
5667,5667
7070,7070
32088,32088
18910,18910
13054,13054
30583,30583
3504,3504
42897,42897
37274,37274
23301,23301
47431,47431
42896,42896
5774,5774
9065,9065
34007,34007
47132,47132
46256,46256
5935,5935
34809,34809
37538,37538
14382,14382
48533,48533
15586,15586
24866,24866
622,622
9295,9295
5724,5724
22875,22875
44572,44572
40013,40013
12084,12084
14474,14474
232,232
19642,19642
18517,18517
2542,2542
22226,22226
5575,5575
34389,34389
8279,8279
33608,33608
10808,10808
8742,8742
25402,25402
19838,19838
5548,5548
12625,12625
23119,23119
40545,40545
41990,41990
23595,23595
27314,27314
38019,38019
29247,29247
6242,6242
31097,31097
27651,27651
3882,3882
7202,7202
49866,49866
822,822
27032,27032
16839,16839
43273,43273
48732,48732
16284,16284
14005,14005
13547,13547
48892,48892
44078,44078
24196,24196
9942,9942
23569,23569
8011,8011
24393,24393
6116,6116
18443,18443
4288,4288
47861,47861
20760,20760
8894,8894
37876,37876
14479,14479
18754,18754
34650,34650
15928,15928
18434,18434
23597,23597
10149,10149
19895,19895
7829,7829
18016,18016
13080,13080
16015,16015
13236,13236
48696,48696
3082,3082
36982,36982
26423,26423
17640,17640
22439,22439
18604,18604
4091,4091
36501,36501
6278,6278
1354,1354
11091,11091
8901,8901
44076,44076
40677,40677
43333,43333
45740,45740
7625,7625
16599,16599
42876,42876
47882,47882
9337,9337
24750,24750
23589,23589
39924,39924
38349,38349
40696,40696
24156,24156
40864,40864
10622,10622
46362,46362
36073,36073
2121,2121
19424,19424
17898,17898
7684,7684
14048,14048
33390,33390
142,142
23964,23964
48750,48750
2517,2517
35427,35427
25350,25350
34540,34540
8068,8068
22805,22805
6217,6217
38783,38783
41311,41311
38076,38076
30357,30357
48472,48472
5637,5637
46015,46015
44769,44769
11210,11210
41251,41251
17976,17976
40674,40674
2885,2885
20968,20968
7707,7707
40660,40660
23524,23524
34181,34181
30174,30174
16989,16989
21264,21264
13090,13090
11386,11386
1476,1476
44847,44847
49798,49798
5766,5766
23020,23020
45956,45956
42919,42919
15187,15187
29869,29869
15349,15349
3712,3712
39661,39661
22031,22031
7481,7481
22653,22653
20537,20537
46559,46559
44512,44512
26950,26950
29126,29126
12713,12713
44403,44403
28795,28795
