id,value
48119,48119
45851,45851
33702,33702
42161,42161
36534,36534
1683,1683
35322,35322
46935,46935
2539,2539
29377,29377
45554,45554
3785,3785
25944,25944
2110,2110
2822,2822
419,419
30369,30369
13041,13041
49430,49430
46595,46595
46296,46296
6057,6057
8315,8315
17687,17687
17106,17106
9238,9238
21079,21079
3093,3093
36742,36742
2672,2672
530,530
32585,32585
43892,43892
33555,33555
42660,42660
2033,2033
40091,40091
21861,21861
27006,27006
25566,25566
6720,6720
38865,38865
7952,7952
46381,46381
10753,10753
20049,20049
10274,10274
20207,20207
248,248
46858,46858
49402,49402
12829,12829
28104,28104
7950,7950
30331,30331
44010,44010
16274,16274
21967,21967
27445,27445
40644,40644
26895,26895
36682,36682
4815,4815
24949,24949
8518,8518
12665,12665
41795,41795
24824,24824
1811,1811
19612,19612
43646,43646
44316,44316
46848,46848
35914,35914
21206,21206
45146,45146
8339,8339
20170,20170
48197,48197
33068,33068
4681,4681
17392,17392
30505,30505
20486,20486
9418,9418
43983,43983
16454,16454
46368,46368
27375,27375
34396,34396
21507,21507
47320,47320
29814,29814
43285,43285
4306,4306
31839,31839
11429,11429
26120,26120
43405,43405
13801,13801
14484,14484
5489,5489
16222,16222
40161,40161
29933,29933
19136,19136
31063,31063
47777,47777
7527,7527
33325,33325
34106,34106
39546,39546
3071,3071
45536,45536
38373,38373
27731,27731
21397,21397
13737,13737
19392,19392
15400,15400
8498,8498
39613,39613
10472,10472
30006,30006
29493,29493
24974,24974
29191,29191
2800,2800
32946,32946
10792,10792
42154,42154
21367,21367
18527,18527
22716,22716
49460,49460
29699,29699
49989,49989
46553,46553
19459,19459
23531,23531
2167,2167
8517,8517
4837,4837
7419,7419
29747,29747
47144,47144
9227,9227
955,955
2202,2202
39134,39134
47380,47380
13908,13908
9667,9667
31536,31536
22451,22451
30837,30837
18552,18552
11282,11282
41627,41627
120,120
16830,16830
9794,9794
43502,43502
34351,34351
26327,26327
24685,24685
41552,41552
17016,17016
15508,15508
2564,2564
41187,41187
49908,49908
264,264
22942,22942
3370,3370
37059,37059
37305,37305
6015,6015
36853,36853
18551,18551
46235,46235
39261,39261
35790,35790
48022,48022
32502,32502
14092,14092
12916,12916
13147,13147
48787,48787
30206,30206
36100,36100
13478,13478
3302,3302
43831,43831
48501,48501
35621,35621
17877,17877
11385,11385
