id,value
17497,17497
41663,41663
48202,48202
18891,18891
9816,9816
44439,44439
45975,45975
43021,43021
13912,13912
3866,3866
45370,45370
1434,1434
45974,45974
40930,40930
22301,22301
48624,48624
43270,43270
47773,47773
261,261
11630,11630
18693,18693
16111,16111
8193,8193
26028,26028
29162,29162
24256,24256
47891,47891
8767,8767
30606,30606
19061,19061
24215,24215
15647,15647
8107,8107
3895,3895
49114,49114
3333,3333
18703,18703
6781,6781
37729,37729
3112,3112
36050,36050
45804,45804
27147,27147
28088,28088
27959,27959
35787,35787
49583,49583
8235,8235
19457,19457
24550,24550
45649,45649
5245,5245
38753,38753
31779,31779
46438,46438
20695,20695
1243,1243
29719,29719
13604,13604
49157,49157
46208,46208
28705,28705
41136,41136
30333,30333
8578,8578
43965,43965
41917,41917
41089,41089
5663,5663
22343,22343
47648,47648
23806,23806
18398,18398
16354,16354
26431,26431
30021,30021
31264,31264
16864,16864
40570,40570
43015,43015
30699,30699
49973,49973
28735,28735
36533,36533
45415,45415
49960,49960
6059,6059
4200,4200
2418,2418
23702,23702
42428,42428
36422,36422
11627,11627
33355,33355
24904,24904
19824,19824
12474,12474
23427,23427
12571,12571
37661,37661
17531,17531
34418,34418
43598,43598
8173,8173
1515,1515
26581,26581
36671,36671
49232,49232
32471,32471
28841,28841
44965,44965
13421,13421
9094,9094
16298,16298
527,527
48807,48807
44969,44969
34097,34097
45685,45685
42162,42162
11346,11346
42746,42746
5753,5753
22102,22102
31678,31678
21379,21379
34886,34886
11928,11928
34158,34158
18101,18101
10156,10156
6990,6990
20675,20675
47339,47339
32232,32232
25829,25829
35728,35728
33265,33265
25740,25740
35217,35217
7451,7451
8435,8435
35396,35396
37992,37992
24115,24115
19572,19572
33775,33775
43913,43913
24791,24791
6948,6948
1060,1060
28718,28718
11265,11265
15842,15842
25676,25676
9027,9027
34133,34133
10485,10485
15726,15726
46135,46135
8395,8395
30520,30520
23742,23742
29115,29115
531,531
43988,43988
28922,28922
4126,4126
7061,7061
46219,46219
36772,36772
38626,38626
11187,11187
9196,9196
40144,40144
21027,21027
26061,26061
11812,11812
49794,49794
49272,49272
44143,44143
33815,33815
24623,24623
33678,33678
48388,48388
13375,13375
33843,33843
13349,13349
6443,6443
30051,30051
10770,10770
5947,5947
42911,42911
12595,12595
12156,12156
27371,27371
23168,23168
40316,40316
17769,17769
7895,7895
550,550
395,395
22591,22591
14529,14529
32008,32008
47257,47257
28749,28749
33383,33383
33222,33222
23698,23698
45456,45456
47696,47696
40873,40873
22274,22274
20374,20374
38201,38201
8959,8959
38351,38351
10609,10609
47650,47650
1462,1462
47556,47556
26711,26711
9100,9100
30315,30315
1290,1290
2402,2402
15399,15399
31548,31548
29911,29911
36462,36462
230,230
24556,24556
46760,46760
47994,47994
7270,7270
20251,20251
5216,5216
29940,29940
24494,24494
49257,49257
14563,14563
27261,27261
7201,7201
23414,23414
11863,11863
9258,9258
291,291
6663,6663
37980,37980
20035,20035
7777,7777
10093,10093
32048,32048
14070,14070
41803,41803
48580,48580
38793,38793
20885,20885
11092,11092
23007,23007
36814,36814
27984,27984
40366,40366
23023,23023
384,384
38968,38968
49412,49412
36913,36913
40116,40116
33271,33271
25127,25127
35999,35999
40083,40083
28416,28416
39615,39615
33196,33196
11115,11115
31121,31121
5338,5338
12275,12275
16181,16181
41491,41491
5776,5776
46758,46758
37512,37512
12537,12537
9290,9290
37441,37441
48105,48105
5826,5826
24322,24322
20820,20820
25011,25011
34525,34525
43516,43516
7147,7147
38469,38469
35388,35388
15536,15536
14366,14366
20856,20856
42095,42095
4920,4920
23222,23222
19567,19567
37485,37485
24927,24927
3862,3862
9288,9288
29665,29665
9503,9503
35651,35651
43891,43891
25176,25176
21681,21681
13258,13258
9437,9437
32730,32730
41429,41429
11026,11026
7064,7064
21053,21053
44296,44296
99,99
35966,35966
28593,28593
32250,32250
10165,10165
20064,20064
21192,21192
44190,44190
594,594
3270,3270
40942,40942
33447,33447
25104,25104
18079,18079
3546,3546
40705,40705
46102,46102
26585,26585
9515,9515
17185,17185
32196,32196
10491,10491
2912,2912
6824,6824
22186,22186
30060,30060
13257,13257
49853,49853
42482,42482
44162,44162
6565,6565
6941,6941
11896,11896
27299,27299
32091,32091
762,762
16529,16529
20778,20778
37646,37646
73,73
641,641
34668,34668
2505,2505
41787,41787
16028,16028
7111,7111
10588,10588
853,853
17834,17834
4066,4066
20969,20969
20510,20510
41120,41120
23377,23377
19822,19822
21734,21734
34425,34425
4424,4424
36729,36729
48605,48605
33014,33014
706,706
35856,35856
16993,16993
20398,20398
21848,21848
6848,6848
22731,22731
23324,23324
41112,41112
42894,42894
3107,3107
18179,18179
41993,41993
13128,13128
24386,24386
46452,46452
24168,24168
24611,24611
4320,4320
38679,38679
22184,22184
48768,48768
28756,28756
19083,19083
5261,5261
36676,36676
36688,36688
6693,6693
10033,10033
33645,33645
24108,24108
48459,48459
44469,44469
9559,9559
13397,13397
21665,21665
34673,34673
39241,39241
46282,46282
49662,49662
27527,27527
32239,32239
21252,21252
47927,47927
26269,26269
43388,43388
42179,42179
9630,9630
46571,46571
9650,9650
30274,30274
28656,28656
6382,6382
26463,26463
26123,26123
46890,46890
44195,44195
46637,46637
15977,15977
4620,4620
7801,7801
30153,30153
20979,20979
44029,44029
5787,5787
41546,41546
41861,41861
19884,19884
43862,43862
14941,14941
12376,12376
36023,36023
44394,44394
47477,47477
19511,19511
20716,20716
35833,35833
41818,41818
19377,19377
34591,34591
26397,26397
49483,49483
16518,16518
34810,34810
14498,14498
11561,11561
9669,9669
40531,40531
19491,19491
4805,4805
41853,41853
31238,31238
9049,9049
5460,5460
45408,45408
237,237
49776,49776
44414,44414
14024,14024
4866,4866
48650,48650
11983,11983
4881,4881
25277,25277
8207,8207
17688,17688
49868,49868
32315,32315
49419,49419
43534,43534
28632,28632
37693,37693
40326,40326
47664,47664
39884,39884
45929,45929
45958,45958
44833,44833
49074,49074
10626,10626
37281,37281
29494,29494
12175,12175
39011,39011
2859,2859
600,600
47484,47484
47059,47059
4213,4213
18885,18885
16544,16544
8999,8999
16854,16854
22068,22068
45477,45477
2625,2625
8621,8621
15162,15162
20972,20972
24044,24044
6048,6048
1100,1100
1838,1838
4954,4954
9735,9735
1509,1509
36882,36882
40494,40494
28897,28897
25384,25384
31205,31205
6983,6983
41481,41481
26308,26308
17176,17176
16907,16907
5600,5600
35724,35724
12647,12647
44877,44877
37680,37680
40697,40697
8542,8542
1614,1614
46782,46782
4984,4984
4565,4565
44739,44739
40812,40812
