id,value
21198,21198
32303,32303
34048,34048
29902,29902
14695,14695
43588,43588
31574,31574
16827,16827
36797,36797
15762,15762
4173,4173
19652,19652
30270,30270
39436,39436
32550,32550
19725,19725
47529,47529
5675,5675
15709,15709
7453,7453
11953,11953
39144,39144
42432,42432
24764,24764
24336,24336
21048,21048
27883,27883
26933,26933
48997,48997
18830,18830
9151,9151
48393,48393
3009,3009
2493,2493
39461,39461
22849,22849
36565,36565
44068,44068
18260,18260
20240,20240
42519,42519
27193,27193
25464,25464
20238,20238
48689,48689
41711,41711
1552,1552
2005,2005
45196,45196
46747,46747
12299,12299
12616,12616
32445,32445
35183,35183
13626,13626
29664,29664
40511,40511
33671,33671
31289,31289
26467,26467
41186,41186
9922,9922
2152,2152
3377,3377
35166,35166
4051,4051
2502,2502
17875,17875
33047,33047
33412,33412
11280,11280
19882,19882
18367,18367
21963,21963
4802,4802
37060,37060
4560,4560
40453,40453
44771,44771
8002,8002
48063,48063
15636,15636
40089,40089
30894,30894
32351,32351
22614,22614
31358,31358
48238,48238
30022,30022
25542,25542
16722,16722
49667,49667
12276,12276
43985,43985
41055,41055
27737,27737
20146,20146
46249,46249
31714,31714
10379,10379
42771,42771
25996,25996
20770,20770
6808,6808
37931,37931
22267,22267
33463,33463
22810,22810
48439,48439
16740,16740
15851,15851
29429,29429
16208,16208
28909,28909
30563,30563
17517,17517
4905,4905
11098,11098
13233,13233
39143,39143
34753,34753
20816,20816
44135,44135
2809,2809
20273,20273
11651,11651
3756,3756
39836,39836
4368,4368
6145,6145
37663,37663
38144,38144
15929,15929
29484,29484
3109,3109
19174,19174
36517,36517
48923,48923
45611,45611
30846,30846
42693,42693
27482,27482
4488,4488
31810,31810
5808,5808
8125,8125
5568,5568
3789,3789
32970,32970
43920,43920
12749,12749
10142,10142
44132,44132
45280,45280
45336,45336
15728,15728
20451,20451
28876,28876
19450,19450
42828,42828
31753,31753
24405,24405
17397,17397
25827,25827
13892,13892
1394,1394
14713,14713
1703,1703
21864,21864
33197,33197
3017,3017
36058,36058
28466,28466
49497,49497
27641,27641
31998,31998
38581,38581
2989,2989
36706,36706
33446,33446
17446,17446
4212,4212
8943,8943
31186,31186
48442,48442
27409,27409
19179,19179
31796,31796
44088,44088
28157,28157
45208,45208
36460,36460
32745,32745
4350,4350
34496,34496
39651,39651
49683,49683
19401,19401
19300,19300
30280,30280
23844,23844
25037,25037
22293,22293
35935,35935
24588,24588
19333,19333
48897,48897
31786,31786
11007,11007
18430,18430
24580,24580
49131,49131
3802,3802
27534,27534
5196,5196
13700,13700
47232,47232
20384,20384
13489,13489
12835,12835
16229,16229
44146,44146
27317,27317
34171,34171
29676,29676
23390,23390
29181,29181
28959,28959
33120,33120
855,855
39449,39449
14510,14510
32241,32241
34120,34120
41176,41176
14189,14189
48884,48884
901,901
13546,13546
17847,17847
21548,21548
22097,22097
16567,16567
25923,25923
24771,24771
37377,37377
26728,26728
35904,35904
49505,49505
19759,19759
49100,49100
37684,37684
45223,45223
19475,19475
23179,23179
22798,22798
24596,24596
39331,39331
10124,10124
35015,35015
35069,35069
19504,19504
33,33
37703,37703
6051,6051
20358,20358
2739,2739
29032,29032
1929,1929
11264,11264
10687,10687
15581,15581
13493,13493
35433,35433
16044,16044
37969,37969
43678,43678
45683,45683
39561,39561
325,325
25497,25497
3914,3914
4777,4777
27509,27509
17406,17406
18998,18998
13994,13994
5290,5290
41028,41028
39309,39309
9778,9778
41329,41329
23903,23903
18864,18864
2791,2791
16941,16941
27875,27875
28669,28669
39889,39889
35775,35775
35942,35942
15898,15898
39631,39631
40255,40255
37758,37758
21431,21431
27700,27700
10452,10452
2364,2364
30516,30516
4747,4747
49002,49002
20547,20547
11850,11850
47177,47177
37678,37678
4335,4335
8765,8765
21961,21961
26845,26845
11507,11507
47682,47682
48962,48962
17113,17113
36230,36230
32212,32212
25253,25253
35162,35162
16843,16843
31764,31764
7242,7242
42039,42039
14227,14227
280,280
11304,11304
11903,11903
36126,36126
7665,7665
17913,17913
33053,33053
26637,26637
11781,11781
43089,43089
22048,22048
30884,30884
1115,1115
215,215
27233,27233
17508,17508
42142,42142
23798,23798
42031,42031
13858,13858
25514,25514
47547,47547
38740,38740
14881,14881
28824,28824
29976,29976
4081,4081
28991,28991
3064,3064
39029,39029
46276,46276
7298,7298
17104,17104
45823,45823
39270,39270
19110,19110
29062,29062
18503,18503
1744,1744
12562,12562
10909,10909
9339,9339
3440,3440
41234,41234
36389,36389
46115,46115
35979,35979
47430,47430
30377,30377
44493,44493
37622,37622
41656,41656
48614,48614
1828,1828
30974,30974
24186,24186
26204,26204
32090,32090
37412,37412
27862,27862
6253,6253
42491,42491
17766,17766
47578,47578
20204,20204
14403,14403
7906,7906
40774,40774
44123,44123
8547,8547
17298,17298
6763,6763
12057,12057
97,97
47306,47306
36045,36045
41768,41768
30168,30168
19774,19774
43970,43970
34685,34685
35762,35762
9304,9304
16822,16822
8499,8499
14904,14904
41439,41439
49508,49508
45834,45834
3794,3794
10420,10420
31916,31916
38425,38425
48911,48911
1351,1351
28069,28069
26405,26405
47428,47428
30159,30159
24464,24464
37223,37223
7028,7028
6702,6702
41601,41601
41119,41119
36687,36687
4432,4432
48663,48663
48264,48264
32575,32575
12668,12668
38518,38518
7213,7213
1581,1581
4193,4193
1435,1435
6280,6280
12400,12400
10225,10225
46698,46698
41383,41383
44495,44495
10659,10659
14819,14819
42923,42923
14345,14345
35070,35070
17250,17250
21975,21975
39087,39087
29227,29227
30345,30345
10194,10194
33801,33801
21562,21562
8982,8982
4287,4287
11628,11628
4746,4746
5878,5878
30295,30295
4862,4862
23834,23834
27512,27512
2084,2084
2917,2917
26877,26877
11912,11912
42020,42020
22298,22298
7470,7470
32683,32683
33954,33954
5195,5195
3492,3492
47573,47573
40258,40258
19543,19543
38327,38327
3088,3088
1015,1015
41153,41153
19279,19279
45537,45537
36158,36158
37256,37256
39115,39115
42769,42769
32807,32807
42800,42800
22422,22422
37591,37591
44854,44854
9455,9455
27067,27067
13521,13521
44549,44549
30378,30378
25228,25228
6206,6206
37527,37527
34342,34342
12963,12963
36829,36829
29730,29730
41753,41753
11355,11355
46835,46835
24303,24303
11079,11079
3916,3916
38308,38308
5754,5754
47211,47211
27810,27810
28541,28541
39522,39522
22894,22894
10169,10169
38473,38473
21541,21541
45730,45730
48198,48198
38949,38949
10545,10545
29411,29411
10,10
