id,value
42925,42925
20986,20986
2508,2508
10560,10560
34932,34932
48381,48381
25595,25595
18441,18441
48317,48317
785,785
47880,47880
41342,41342
3763,3763
32862,32862
38889,38889
19790,19790
42040,42040
42663,42663
5203,5203
36885,36885
31965,31965
45860,45860
43642,43642
16753,16753
27803,27803
43853,43853
4831,4831
27674,27674
6636,6636
47415,47415
13839,13839
24012,24012
32652,32652
7009,7009
48172,48172
16074,16074
35002,35002
15883,15883
6034,6034
21620,21620
47110,47110
21488,21488
40012,40012
28198,28198
34023,34023
30143,30143
9117,9117
26495,26495
2356,2356
15287,15287
20665,20665
41680,41680
6874,6874
8175,8175
8960,8960
40637,40637
20316,20316
37003,37003
38157,38157
30279,30279
15404,15404
33460,33460
19948,19948
27622,27622
8660,8660
28616,28616
8633,8633
5781,5781
43455,43455
36476,36476
10399,10399
17889,17889
37625,37625
20787,20787
11411,11411
39989,39989
16333,16333
29751,29751
32600,32600
43877,43877
38631,38631
5739,5739
11458,11458
1728,1728
30748,30748
47945,47945
39628,39628
37611,37611
4990,4990
7627,7627
22325,22325
9904,9904
2748,2748
4902,4902
7771,7771
42448,42448
27170,27170
34980,34980
41232,41232
11853,11853
2921,2921
4048,4048
29286,29286
24131,24131
38749,38749
22791,22791
9369,9369
27443,27443
9672,9672
27983,27983
44891,44891
48847,48847
33069,33069
5181,5181
2049,2049
20565,20565
40471,40471
5279,5279
9972,9972
7314,7314
13806,13806
16516,16516
37299,37299
17304,17304
33153,33153
39585,39585
20685,20685
18432,18432
34485,34485
9556,9556
16902,16902
3029,3029
27297,27297
29037,29037
31096,31096
39754,39754
39532,39532
32057,32057
26854,26854
11155,11155
4409,4409
13520,13520
1420,1420
23476,23476
22323,22323
20846,20846
16583,16583
29571,29571
24333,24333
30400,30400
38811,38811
8264,8264
17955,17955
14850,14850
709,709
1879,1879
10627,10627
31708,31708
22155,22155
14585,14585
4007,4007
1013,1013
4080,4080
28826,28826
32706,32706
7384,7384
46401,46401
38160,38160
13279,13279
39451,39451
23137,23137
26557,26557
30213,30213
36209,36209
33269,33269
38643,38643
9763,9763
47900,47900
12043,12043
8952,8952
36012,36012
19648,19648
31824,31824
38842,38842
17151,17151
11313,11313
1510,1510
25360,25360
42608,42608
40435,40435
45149,45149
37165,37165
29369,29369
33302,33302
16144,16144
41827,41827
20933,20933
8027,8027
24282,24282
21452,21452
8879,8879
20911,20911
25329,25329
39221,39221
21089,21089
25647,25647
3259,3259
15559,15559
45200,45200
3139,3139
46651,46651
5322,5322
37911,37911
25963,25963
19945,19945
39364,39364
30729,30729
20710,20710
36875,36875
16165,16165
32965,32965
32529,32529
22890,22890
24230,24230
40896,40896
44432,44432
32613,32613
42081,42081
21726,21726
37484,37484
20845,20845
4423,4423
5127,5127
34867,34867
14233,14233
29914,29914
26638,26638
12572,12572
39562,39562
477,477
12545,12545
38495,38495
19154,19154
16086,16086
26709,26709
43925,43925
35393,35393
28627,28627
40537,40537
7580,7580
3273,3273
14157,14157
1904,1904
25754,25754
18543,18543
41887,41887
49425,49425
43546,43546
3630,3630
17958,17958
1915,1915
26899,26899
15208,15208
9093,9093
35813,35813
45749,45749
14450,14450
27940,27940
35298,35298
42568,42568
33210,33210
15117,15117
35633,35633
28727,28727
6776,6776
45765,45765
48437,48437
38042,38042
41873,41873
43696,43696
35754,35754
46772,46772
25379,25379
49161,49161
23501,23501
43430,43430
6366,6366
2587,2587
26173,26173
38004,38004
35572,35572
11242,11242
49813,49813
376,376
24571,24571
32064,32064
13304,13304
21107,21107
3800,3800
11640,11640
32781,32781
49123,49123
22300,22300
42355,42355
26118,26118
33609,33609
29417,29417
40752,40752
1881,1881
4177,4177
6322,6322
37533,37533
900,900
45466,45466
39192,39192
32830,32830
28534,28534
24006,24006
37077,37077
18865,18865
1095,1095
11520,11520
42785,42785
28312,28312
11207,11207
6969,6969
45042,45042
19112,19112
25478,25478
43110,43110
8471,8471
32218,32218
33007,33007
18887,18887
10850,10850
29563,29563
39787,39787
38241,38241
37404,37404
8824,8824
46151,46151
31100,31100
26580,26580
48213,48213
44924,44924
6021,6021
47178,47178
35918,35918
10505,10505
16998,16998
28303,28303
10624,10624
21990,21990
1224,1224
15934,15934
10381,10381
32319,32319
9977,9977
4351,4351
11883,11883
44353,44353
18616,18616
21905,21905
38829,38829
31376,31376
13749,13749
14907,14907
11164,11164
49929,49929
27872,27872
9021,9021
23749,23749
37288,37288
48616,48616
34109,34109
40072,40072
3459,3459
47429,47429
43570,43570
9588,9588
27772,27772
17089,17089
48179,48179
8761,8761
15831,15831
7885,7885
17430,17430
22174,22174
14250,14250
1346,1346
29848,29848
46241,46241
37849,37849
36728,36728
24699,24699
30282,30282
8161,8161
28371,28371
30782,30782
21191,21191
29925,29925
20715,20715
10809,10809
22133,22133
42037,42037
26804,26804
32710,32710
1296,1296
5805,5805
45004,45004
14151,14151
37359,37359
15915,15915
18360,18360
41706,41706
39767,39767
32779,32779
21358,21358
44220,44220
23082,23082
48211,48211
22958,22958
42309,42309
37743,37743
28328,28328
2956,2956
47123,47123
36487,36487
34965,34965
46970,46970
23144,23144
14799,14799
4503,4503
34135,34135
2785,2785
48532,48532
26097,26097
2802,2802
37977,37977
41166,41166
15788,15788
6878,6878
41678,41678
28776,28776
42941,42941
2661,2661
45553,45553
42197,42197
32968,32968
21694,21694
13160,13160
39488,39488
37129,37129
49335,49335
5108,5108
1228,1228
8625,8625
18267,18267
19623,19623
11336,11336
9183,9183
32469,32469
46403,46403
20423,20423
10812,10812
32835,32835
31871,31871
24378,24378
49845,49845
14266,14266
7596,7596
36979,36979
16237,16237
7429,7429
34511,34511
44693,44693
48147,48147
26946,26946
44238,44238
41158,41158
8190,8190
47694,47694
12965,12965
12219,12219
17762,17762
44014,44014
569,569
6737,6737
39059,39059
20337,20337
22305,22305
6025,6025
32131,32131
11467,11467
39630,39630
43123,43123
21931,21931
13341,13341
25178,25178
32366,32366
31313,31313
5755,5755
34868,34868
22582,22582
21140,21140
42920,42920
33739,33739
22339,22339
41553,41553
13701,13701
35722,35722
41702,41702
15095,15095
9326,9326
26903,26903
43810,43810
22522,22522
34716,34716
26980,26980
41141,41141
37096,37096
18164,18164
30012,30012
11546,11546
1463,1463
23183,23183
10177,10177
44526,44526
14426,14426
49028,49028
49064,49064
35469,35469
26142,26142
31933,31933
26745,26745
40711,40711
8042,8042
27762,27762
13617,13617
35025,35025
23233,23233
22144,22144
33035,33035
34519,34519
26643,26643
17729,17729
6108,6108
40093,40093
18218,18218
37686,37686
35376,35376
6967,6967
25511,25511
3957,3957
9013,9013
49509,49509
9435,9435
47244,47244
23514,23514
37773,37773
14863,14863
28000,28000
27000,27000
28801,28801
49711,49711
8950,8950
38818,38818
17709,17709
42662,42662
44145,44145
28680,28680
26928,26928
38779,38779
43335,43335
44300,44300
36051,36051
39914,39914
45610,45610
46360,46360
45872,45872
14721,14721
25137,25137
45312,45312
19164,19164
20582,20582
11448,11448
12430,12430
35976,35976
32558,32558
35386,35386
18469,18469
41155,41155
38738,38738
37509,37509
713,713
39912,39912
26183,26183
4968,4968
302,302
7199,7199
19393,19393
40346,40346
22665,22665
10363,10363
40857,40857
32643,32643
31402,31402
16310,16310
31989,31989
4604,4604
48941,48941
37827,37827
49393,49393
27366,27366
23579,23579
39748,39748
47311,47311
5488,5488
40420,40420
37494,37494
25835,25835
28047,28047
36754,36754
11168,11168
36428,36428
44253,44253
31005,31005
35145,35145
9392,9392
35450,35450
5179,5179
33983,33983
32354,32354
12367,12367
29813,29813
10291,10291
6581,6581
40691,40691
2781,2781
32201,32201
41397,41397
34457,34457
37224,37224
6653,6653
24751,24751
36418,36418
39343,39343
46810,46810
41128,41128
49314,49314
45535,45535
36452,36452
6960,6960
45153,45153
45919,45919
5306,5306
710,710
31534,31534
29099,29099
1250,1250
27733,27733
23922,23922
34727,34727
38395,38395
20623,20623
40980,40980
6995,6995
15667,15667
16520,16520
6909,6909
42274,42274
40317,40317
31657,31657
8795,8795
11353,11353
8632,8632
37449,37449
45460,45460
48324,48324
3012,3012
38974,38974
47565,47565
35992,35992
35553,35553
40007,40007
6098,6098
37270,37270
24307,24307
22112,22112
20520,20520
13058,13058
17695,17695
49747,49747
45,45
47464,47464
32571,32571
26544,26544
21074,21074
31365,31365
5171,5171
421,421
43131,43131
6404,6404
21764,21764
8694,8694
5330,5330
49652,49652
7017,7017
13964,13964
24987,24987
41478,41478
28836,28836
37690,37690
737,737
49854,49854
25006,25006
43340,43340
1875,1875
28229,28229
18926,18926
32884,32884
971,971
2281,2281
33613,33613
3176,3176
19618,19618
3686,3686
24240,24240
17144,17144
28770,28770
27898,27898
19700,19700
44879,44879
44682,44682
8376,8376
18279,18279
17975,17975
441,441
37566,37566
11954,11954
47637,47637
34697,34697
18119,18119
5527,5527
13057,13057
2948,2948
3484,3484
13968,13968
18585,18585
11823,11823
35280,35280
20021,20021
11668,11668
7770,7770
13156,13156
38762,38762
23287,23287
49943,49943
7144,7144
2534,2534
21519,21519
26641,26641
12157,12157
38198,38198
23988,23988
6753,6753
17499,17499
8786,8786
1698,1698
30841,30841
40949,40949
14708,14708
6926,6926
1714,1714
18985,18985
16083,16083
44045,44045
14349,14349
35509,35509
42689,42689
31967,31967
772,772
31002,31002
35184,35184
19018,19018
44605,44605
5308,5308
11666,11666
33799,33799
46577,46577
38517,38517
14059,14059
49519,49519
21809,21809
30375,30375
49026,49026
7079,7079
26665,26665
41364,41364
49568,49568
34415,34415
27964,27964
36777,36777
26055,26055
28848,28848
37466,37466
35691,35691
11291,11291
7102,7102
15332,15332
800,800
26414,26414
22129,22129
44753,44753
47821,47821
9510,9510
14118,14118
40305,40305
42235,42235
