id,value
1308,1308
30431,30431
7944,7944
2142,2142
3313,3313
19130,19130
5877,5877
2967,2967
27219,27219
21549,21549
36205,36205
27209,27209
34770,34770
5053,5053
47680,47680
34058,34058
47287,47287
45668,45668
12307,12307
33276,33276
35805,35805
18374,18374
9844,9844
20745,20745
22159,22159
7305,7305
6363,6363
39061,39061
4340,4340
21430,21430
35873,35873
8955,8955
13677,13677
45159,45159
46766,46766
1571,1571
49219,49219
18072,18072
44986,44986
17700,17700
14845,14845
10813,10813
15122,15122
12068,12068
47655,47655
46642,46642
33780,33780
43656,43656
36202,36202
43267,43267
46265,46265
13825,13825
25158,25158
20785,20785
7241,7241
12605,12605
7024,7024
44069,44069
9587,9587
9404,9404
40612,40612
40237,40237
12553,12553
24185,24185
14451,14451
25172,25172
34706,34706
8564,8564
25659,25659
17992,17992
44932,44932
28296,28296
12093,12093
38237,38237
6174,6174
31320,31320
6134,6134
24259,24259
35220,35220
47566,47566
23958,23958
30805,30805
28558,28558
48340,48340
17011,17011
42062,42062
16116,16116
29581,29581
48168,48168
16350,16350
2955,2955
37309,37309
41281,41281
35057,35057
5225,5225
35580,35580
36413,36413
48562,48562
11361,11361
6338,6338
23517,23517
29569,29569
49734,49734
13303,13303
9202,9202
23998,23998
38194,38194
48586,48586
35598,35598
40117,40117
32959,32959
14631,14631
40207,40207
17177,17177
24743,24743
21533,21533
17974,17974
25773,25773
12470,12470
13715,13715
39598,39598
9368,9368
26339,26339
7364,7364
7324,7324
43259,43259
33115,33115
36434,36434
19629,19629
38226,38226
21612,21612
37978,37978
7995,7995
26216,26216
34586,34586
27339,27339
1070,1070
44007,44007
6220,6220
8501,8501
11324,11324
19505,19505
43041,43041
39965,39965
22995,22995
9262,9262
25710,25710
5255,5255
19124,19124
47037,47037
42412,42412
38014,38014
21695,21695
10507,10507
35600,35600
12487,12487
17403,17403
24634,24634
49206,49206
32996,32996
18175,18175
16103,16103
4157,4157
38713,38713
43673,43673
10979,10979
36985,36985
2300,2300
23987,23987
41657,41657
49547,49547
9236,9236
391,391
22101,22101
698,698
9797,9797
42194,42194
12438,12438
40806,40806
8029,8029
17719,17719
13955,13955
17130,17130
43490,43490
29161,29161
16714,16714
40418,40418
16829,16829
35494,35494
30438,30438
19643,19643
28509,28509
39366,39366
13322,13322
30554,30554
34073,34073
26881,26881
35636,35636
24033,24033
25324,25324
19427,19427
