id,value
25545,25545
19234,19234
24952,24952
4384,4384
7737,7737
16918,16918
28120,28120
26402,26402
14306,14306
39268,39268
43940,43940
40292,40292
47949,47949
6844,6844
34320,34320
44038,44038
8819,8819
43526,43526
15009,15009
35235,35235
47285,47285
1566,1566
36245,36245
22999,22999
14066,14066
44020,44020
28689,28689
7071,7071
28025,28025
6760,6760
30715,30715
4907,4907
15060,15060
38222,38222
44037,44037
16608,16608
25632,25632
45352,45352
4269,4269
30014,30014
43949,43949
10934,10934
30287,30287
20948,20948
30434,30434
7557,7557
32727,32727
14448,14448
26429,26429
46019,46019
22322,22322
16530,16530
6669,6669
47462,47462
2251,2251
1246,1246
26992,26992
910,910
26806,26806
44473,44473
4341,4341
14193,14193
49808,49808
25898,25898
12015,12015
40123,40123
40688,40688
15013,15013
31458,31458
30346,30346
8396,8396
30963,30963
8571,8571
15696,15696
36494,36494
39489,39489
29603,29603
44944,44944
17044,17044
27470,27470
34508,34508
29046,29046
46926,46926
32433,32433
5026,5026
39466,39466
46379,46379
11502,11502
49744,49744
7342,7342
44445,44445
27283,27283
25389,25389
43254,43254
182,182
19941,19941
25306,25306
41569,41569
32313,32313
25629,25629
8646,8646
21282,21282
2261,2261
35749,35749
27474,27474
19690,19690
6106,6106
33092,33092
46499,46499
18893,18893
18,18
22776,22776
36429,36429
24335,24335
46199,46199
34664,34664
33379,33379
33106,33106
27328,27328
39654,39654
47463,47463
35603,35603
3715,3715
32895,32895
13828,13828
4512,4512
49018,49018
9809,9809
18950,18950
209,209
24578,24578
31023,31023
17893,17893
17800,17800
29267,29267
44385,44385
34086,34086
27321,27321
9305,9305
40404,40404
1062,1062
8527,8527
9831,9831
11571,11571
35635,35635
16200,16200
27877,27877
33356,33356
10496,10496
27749,27749
8627,8627
15875,15875
48918,48918
43382,43382
546,546
319,319
38271,38271
40062,40062
17747,17747
11984,11984
12124,12124
33752,33752
46405,46405
15815,15815
28536,28536
41214,41214
17209,17209
27434,27434
24214,24214
14101,14101
37843,37843
7907,7907
42820,42820
34811,34811
3381,3381
34370,34370
9518,9518
28259,28259
21171,21171
19416,19416
21812,21812
40140,40140
35888,35888
9932,9932
5546,5546
32897,32897
36365,36365
2845,2845
1531,1531
1590,1590
48676,48676
21447,21447
10898,10898
2933,2933
7355,7355
9875,9875
21778,21778
26844,26844
28984,28984
8020,8020
21006,21006
7739,7739
4899,4899
42451,42451
6193,6193
21607,21607
2234,2234
43121,43121
9624,9624
35286,35286
4092,4092
15731,15731
26680,26680
45241,45241
3105,3105
2992,2992
30765,30765
5962,5962
31774,31774
21163,21163
42452,42452
17063,17063
8258,8258
33432,33432
12132,12132
7041,7041
23358,23358
23056,23056
10110,10110
16773,16773
43820,43820
42670,42670
36297,36297
5485,5485
43762,43762
2190,2190
3466,3466
26499,26499
10972,10972
40538,40538
1209,1209
25219,25219
17213,17213
43509,43509
29715,29715
9488,9488
24885,24885
16477,16477
22009,22009
9806,9806
43348,43348
2432,2432
31737,31737
38704,38704
43309,43309
46193,46193
40219,40219
17112,17112
30949,30949
27473,27473
35049,35049
8116,8116
32865,32865
6313,6313
1065,1065
20394,20394
35324,35324
38107,38107
6583,6583
42298,42298
17035,17035
30653,30653
35317,35317
36162,36162
29580,29580
17937,17937
13654,13654
18505,18505
4600,4600
5343,5343
3991,3991
19939,19939
39257,39257
429,429
30633,30633
1018,1018
40845,40845
8561,8561
2766,2766
10320,10320
9984,9984
44004,44004
29682,29682
27477,27477
15837,15837
26286,26286
2290,2290
2868,2868
15855,15855
21875,21875
33417,33417
31187,31187
24177,24177
23110,23110
43961,43961
44837,44837
45376,45376
27075,27075
16521,16521
47345,47345
12855,12855
20285,20285
5526,5526
2741,2741
11050,11050
22330,22330
38102,38102
49333,49333
43855,43855
30638,30638
6115,6115
13745,13745
20842,20842
16899,16899
26856,26856
48051,48051
28287,28287
30691,30691
38877,38877
24422,24422
28221,28221
16128,16128
19369,19369
21747,21747
29055,29055
16927,16927
47383,47383
28101,28101
38516,38516
13381,13381
48504,48504
43915,43915
19480,19480
38653,38653
28419,28419
1839,1839
10178,10178
23996,23996
24496,24496
47104,47104
9761,9761
20557,20557
38897,38897
10038,10038
38881,38881
7392,7392
7778,7778
39004,39004
39236,39236
27223,27223
7387,7387
3593,3593
48615,48615
3906,3906
10963,10963
21769,21769
22880,22880
23816,23816
27673,27673
8515,8515
32660,32660
22216,22216
26170,26170
42887,42887
20400,20400
49516,49516
30612,30612
875,875
13750,13750
14292,14292
25477,25477
20877,20877
1359,1359
18336,18336
11445,11445
30272,30272
43065,43065
23268,23268
38084,38084
29283,29283
29604,29604
29736,29736
3219,3219
24366,24366
14855,14855
25668,25668
33547,33547
45432,45432
18484,18484
26891,26891
25492,25492
47622,47622
46240,46240
36549,36549
28485,28485
43469,43469
9686,9686
46644,46644
755,755
3646,3646
18403,18403
25061,25061
43225,43225
18846,18846
11239,11239
40726,40726
43351,43351
22935,22935
21056,21056
29608,29608
33804,33804
45263,45263
28255,28255
17713,17713
22083,22083
25113,25113
13412,13412
33559,33559
29968,29968
37094,37094
12885,12885
38137,38137
49487,49487
38005,38005
46320,46320
37790,37790
11758,11758
42870,42870
36094,36094
33523,33523
42388,42388
35169,35169
45401,45401
43605,43605
15963,15963
22358,22358
6593,6593
9570,9570
7726,7726
38625,38625
21818,21818
18483,18483
3955,3955
44158,44158
46458,46458
10787,10787
3239,3239
631,631
25946,25946
8973,8973
7428,7428
15716,15716
10754,10754
37542,37542
5280,5280
2780,2780
12113,12113
28635,28635
32573,32573
40229,40229
47614,47614
36489,36489
9009,9009
42151,42151
3748,3748
23826,23826
41216,41216
34043,34043
34029,34029
43748,43748
49401,49401
19391,19391
27350,27350
34216,34216
16084,16084
22638,22638
48995,48995
31199,31199
7913,7913
25337,25337
7763,7763
24613,24613
10324,10324
28855,28855
10232,10232
18764,18764
43967,43967
5270,5270
16735,16735
28342,28342
48232,48232
22834,22834
29019,29019
17191,17191
15325,15325
13475,13475
17337,17337
38396,38396
44622,44622
49726,49726
40145,40145
19140,19140
15899,15899
29970,29970
10895,10895
23840,23840
10367,10367
16467,16467
1882,1882
17948,17948
25101,25101
35072,35072
19767,19767
6633,6633
12650,12650
7766,7766
10970,10970
27716,27716
6917,6917
44289,44289
42770,42770
1888,1888
6894,6894
15300,15300
19443,19443
35343,35343
40683,40683
1900,1900
46874,46874
37114,37114
3934,3934
22889,22889
33957,33957
23440,23440
9810,9810
18869,18869
40274,40274
31836,31836
29396,29396
35417,35417
5037,5037
6195,6195
24381,24381
45329,45329
22405,22405
6228,6228
31240,31240
19077,19077
22892,22892
23002,23002
49968,49968
38195,38195
34042,34042
39358,39358
48001,48001
14543,14543
11129,11129
16871,16871
44273,44273
2740,2740
26864,26864
36512,36512
5136,5136
31928,31928
35610,35610
40143,40143
45935,45935
44779,44779
32075,32075
27090,27090
43698,43698
31541,31541
25990,25990
41770,41770
48954,48954
18059,18059
3960,3960
30703,30703
49620,49620
20200,20200
30535,30535
5368,5368
4303,4303
30189,30189
1934,1934
3482,3482
17962,17962
33501,33501
9698,9698
22467,22467
17503,17503
40708,40708
29285,29285
48704,48704
44744,44744
8851,8851
43769,43769
46137,46137
3317,3317
3390,3390
8384,8384
27707,27707
30458,30458
33581,33581
10042,10042
44811,44811
22732,22732
18582,18582
27937,27937
16053,16053
31258,31258
42002,42002
37830,37830
12101,12101
13853,13853
7886,7886
8413,8413
44290,44290
49124,49124
5449,5449
37695,37695
11973,11973
39766,39766
6427,6427
32068,32068
10086,10086
21147,21147
25068,25068
22188,22188
29350,29350
16097,16097
36660,36660
38564,38564
5073,5073
1677,1677
18984,18984
14681,14681
14771,14771
18293,18293
26001,26001
22727,22727
22207,22207
36615,36615
32921,32921
45699,45699
724,724
45965,45965
7802,7802
23692,23692
44653,44653
4365,4365
47321,47321
42231,42231
24749,24749
46806,46806
14360,14360
27873,27873
28804,28804
45117,45117
5350,5350
1345,1345
33830,33830
40514,40514
11426,11426
41559,41559
42978,42978
1816,1816
4773,4773
19184,19184
39283,39283
18966,18966
36553,36553
27950,27950
2494,2494
8147,8147
26534,26534
671,671
14502,14502
28589,28589
7376,7376
29802,29802
38147,38147
22836,22836
40882,40882
11997,11997
16194,16194
11913,11913
17923,17923
1158,1158
2954,2954
35448,35448
9986,9986
2412,2412
43730,43730
40032,40032
10262,10262
34132,34132
20024,20024
14435,14435
36609,36609
7289,7289
29565,29565
36492,36492
21906,21906
29110,29110
1007,1007
13140,13140
46433,46433
35390,35390
37185,37185
29341,29341
2828,2828
20195,20195
39323,39323
14970,14970
1870,1870
41715,41715
26432,26432
29324,29324
39496,39496
31975,31975
16240,16240
36506,36506
7823,7823
1099,1099
7464,7464
5685,5685
17441,17441
29430,29430
41286,41286
45907,45907
45700,45700
21964,21964
34220,34220
27956,27956
32581,32581
34592,34592
6584,6584
