id,value
41085,41085
38926,38926
30233,30233
30849,30849
13017,13017
16262,16262
26525,26525
42300,42300
1757,1757
17996,17996
5011,5011
10817,10817
27603,27603
20097,20097
44244,44244
29347,29347
5555,5555
24030,24030
23606,23606
5594,5594
34995,34995
41071,41071
17494,17494
15693,15693
27061,27061
9523,9523
31241,31241
49771,49771
2918,2918
20141,20141
46898,46898
48519,48519
29188,29188
34750,34750
20653,20653
39858,39858
36865,36865
25438,25438
18206,18206
36530,36530
12883,12883
6339,6339
7714,7714
44756,44756
15319,15319
16796,16796
30769,30769
3907,3907
36997,36997
25762,25762
7236,7236
2495,2495
20932,20932
30722,30722
41425,41425
12796,12796
13916,13916
27573,27573
1256,1256
18815,18815
31026,31026
28622,28622
39637,39637
22897,22897
39659,39659
21870,21870
48891,48891
28246,28246
35844,35844
13601,13601
39262,39262
22873,22873
16465,16465
37774,37774
43375,43375
14532,14532
42818,42818
42609,42609
49400,49400
21836,21836
49524,49524
5360,5360
7301,7301
35568,35568
6908,6908
22062,22062
18513,18513
15345,15345
32272,32272
37416,37416
6649,6649
39529,39529
34788,34788
14516,14516
20833,20833
45064,45064
43328,43328
34621,34621
41743,41743
7845,7845
49673,49673
32817,32817
27720,27720
31858,31858
40232,40232
5562,5562
42527,42527
27918,27918
46690,46690
12718,12718
42712,42712
38436,38436
48216,48216
1293,1293
24679,24679
49881,49881
24089,24089
3025,3025
34830,34830
19058,19058
10285,10285
36993,36993
43669,43669
7957,7957
18969,18969
25348,25348
17166,17166
10204,10204
14331,14331
40162,40162
48312,48312
23155,23155
16417,16417
13268,13268
36215,36215
37599,37599
19441,19441
3125,3125
9329,9329
2314,2314
24871,24871
41338,41338
17040,17040
10348,10348
20055,20055
25935,25935
1750,1750
305,305
28930,28930
37337,37337
23693,23693
29251,29251
25623,25623
31432,31432
19537,19537
9419,9419
3600,3600
24649,24649
20805,20805
40131,40131
48396,48396
16757,16757
45762,45762
42234,42234
26840,26840
22623,22623
34285,34285
5604,5604
422,422
30561,30561
10952,10952
1969,1969
49325,49325
44717,44717
38112,38112
