id,value
25035,25035
46775,46775
8987,8987
41100,41100
47406,47406
10916,10916
18587,18587
14921,14921
5238,5238
21947,21947
21127,21127
29951,29951
31822,31822
29264,29264
30566,30566
16978,16978
90,90
28353,28353
5998,5998
2942,2942
41124,41124
18402,18402
14879,14879
39478,39478
46419,46419
15372,15372
49678,49678
18712,18712
16894,16894
31178,31178
11088,11088
3111,3111
21978,21978
22993,22993
39760,39760
8926,8926
28005,28005
44389,44389
46612,46612
35316,35316
11638,11638
409,409
15891,15891
28070,28070
15116,15116
2019,2019
568,568
39352,39352
34612,34612
37217,37217
45388,45388
12623,12623
9436,9436
42715,42715
22121,22121
33625,33625
789,789
45651,45651
11035,11035
49672,49672
13992,13992
35219,35219
46818,46818
5456,5456
45494,45494
22921,22921
39402,39402
24430,24430
25871,25871
43879,43879
21396,21396
47233,47233
28289,28289
45691,45691
22711,22711
41086,41086
44406,44406
39345,39345
39962,39962
11130,11130
9123,9123
406,406
18451,18451
13052,13052
18117,18117
15471,15471
22933,22933
40575,40575
45012,45012
35941,35941
7120,7120
2927,2927
30432,30432
2593,2593
33683,33683
9866,9866
40304,40304
28220,28220
2148,2148
47411,47411
21178,21178
31381,31381
7365,7365
43392,43392
45110,45110
24106,24106
37881,37881
36390,36390
18324,18324
49033,49033
48643,48643
30980,30980
3631,3631
49210,49210
14142,14142
15,15
9275,9275
28314,28314
45583,45583
25233,25233
27420,27420
32074,32074
25255,25255
12278,12278
10404,10404
4863,4863
36838,36838
33568,33568
8550,8550
29853,29853
36974,36974
9582,9582
22198,22198
39874,39874
47781,47781
5789,5789
9504,9504
32097,32097
48670,48670
13273,13273
19490,19490
21588,21588
9538,9538
42703,42703
34424,34424
42636,42636
15255,15255
48497,48497
8089,8089
18536,18536
48199,48199
44118,44118
682,682
44342,44342
32689,32689
41953,41953
22158,22158
35793,35793
32278,32278
34653,34653
4411,4411
34357,34357
4980,4980
1794,1794
13300,13300
41025,41025
42976,42976
48225,48225
17579,17579
38155,38155
20904,20904
10193,10193
23367,23367
4084,4084
4519,4519
17459,17459
43896,43896
43900,43900
46384,46384
42097,42097
22270,22270
33287,33287
1040,1040
18784,18784
8593,8593
2257,2257
6181,6181
26378,26378
29455,29455
32153,32153
29217,29217
49806,49806
2938,2938
41961,41961
45760,45760
35191,35191
36088,36088
26542,26542
48851,48851
45708,45708
18875,18875
31284,31284
28404,28404
37558,37558
5651,5651
43749,43749
14698,14698
7849,7849
40878,40878
46750,46750
45252,45252
6830,6830
25085,25085
28079,28079
815,815
25519,25519
12805,12805
26673,26673
36421,36421
13918,13918
47501,47501
43496,43496
46180,46180
27775,27775
4482,4482
23299,23299
6539,6539
25190,25190
42758,42758
14792,14792
2496,2496
42198,42198
5497,5497
42311,42311
13502,13502
10450,10450
3226,3226
10322,10322
25815,25815
1498,1498
23317,23317
13840,13840
25929,25929
49567,49567
1317,1317
31191,31191
5237,5237
49405,49405
26469,26469
8509,8509
3969,3969
40216,40216
47495,47495
3272,3272
10677,10677
2061,2061
34049,34049
34371,34371
40805,40805
49962,49962
20411,20411
34182,34182
20944,20944
46851,46851
18960,18960
47881,47881
40922,40922
27031,27031
2713,2713
3731,3731
23141,23141
45065,45065
46377,46377
20062,20062
42135,42135
27792,27792
6931,6931
35559,35559
5335,5335
4082,4082
44261,44261
32881,32881
47800,47800
11009,11009
13265,13265
27086,27086
20485,20485
2645,2645
8075,8075
12420,12420
10710,10710
10412,10412
37477,37477
40356,40356
13904,13904
43585,43585
44621,44621
741,741
3854,3854
23343,23343
47887,47887
7789,7789
4739,4739
26850,26850
9107,9107
31514,31514
35091,35091
40998,40998
6133,6133
11955,11955
28586,28586
26873,26873
26464,26464
31884,31884
36481,36481
22862,22862
33963,33963
37952,37952
36455,36455
45767,45767
41097,41097
27590,27590
10056,10056
45571,45571
23982,23982
23356,23356
