id,value
47528,47528
37244,37244
31397,31397
11368,11368
9056,9056
42323,42323
29611,29611
21682,21682
19248,19248
2664,2664
20544,20544
30579,30579
39477,39477
8794,8794
2613,2613
6154,6154
13136,13136
37973,37973
37666,37666
21505,21505
3669,3669
48874,48874
44254,44254
19085,19085
17362,17362
16029,16029
47632,47632
36122,36122
3303,3303
8513,8513
46833,46833
8533,8533
2306,2306
45317,45317
26335,26335
1905,1905
10802,10802
5418,5418
18629,18629
44640,44640
38419,38419
17048,17048
8586,8586
48849,48849
10527,10527
33903,33903
6369,6369
31035,31035
30503,30503
12538,12538
9062,9062
7634,7634
7521,7521
11748,11748
686,686
17574,17574
7688,7688
33584,33584
16495,16495
41310,41310
4267,4267
27978,27978
27748,27748
48600,48600
20333,20333
7769,7769
45479,45479
21925,21925
20605,20605
10901,10901
45258,45258
16666,16666
25272,25272
46150,46150
36809,36809
27779,27779
45841,45841
21593,21593
11251,11251
7844,7844
36622,36622
21251,21251
36666,36666
38208,38208
13207,13207
33839,33839
39424,39424
9020,9020
21554,21554
17966,17966
7816,7816
48866,48866
18786,18786
9937,9937
32784,32784
8867,8867
37368,37368
39385,39385
5534,5534
32138,32138
11677,11677
21492,21492
37746,37746
32967,32967
5483,5483
34010,34010
20519,20519
3723,3723
38070,38070
32417,32417
6202,6202
46560,46560
9053,9053
17351,17351
15544,15544
22235,22235
17880,17880
26888,26888
22720,22720
11488,11488
34492,34492
23674,23674
48251,48251
1751,1751
23776,23776
39724,39724
24972,24972
40016,40016
29379,29379
9874,9874
23718,23718
1268,1268
42918,42918
22772,22772
44566,44566
17475,17475
36665,36665
26013,26013
37682,37682
39938,39938
32661,32661
24660,24660
9852,9852
31742,31742
20570,20570
10297,10297
39535,39535
2319,2319
33135,33135
10140,10140
18657,18657
4798,4798
3346,3346
43510,43510
2516,2516
41488,41488
16011,16011
27418,27418
38752,38752
43856,43856
35243,35243
45363,45363
46025,46025
46487,46487
32724,32724
13923,13923
42479,42479
12719,12719
34232,34232
49737,49737
3365,3365
20453,20453
33649,33649
22768,22768
14805,14805
8303,8303
12006,12006
43023,43023
35046,35046
47850,47850
36832,36832
44948,44948
353,353
7326,7326
7589,7589
23435,23435
7988,7988
18701,18701
19575,19575
23973,23973
435,435
48132,48132
17418,17418
48415,48415
48240,48240
23290,23290
13843,13843
38003,38003
41539,41539
9907,9907
10750,10750
20849,20849
3154,3154
13623,13623
43457,43457
27551,27551
12995,12995
46925,46925
16705,16705
7296,7296
25065,25065
41165,41165
30859,30859
40534,40534
7455,7455
33303,33303
11185,11185
48652,48652
13664,13664
24928,24928
47928,47928
27709,27709
8362,8362
40419,40419
40910,40910
1440,1440
34483,34483
41902,41902
13194,13194
43499,43499
10436,10436
8420,8420
41474,41474
42849,42849
3142,3142
40917,40917
31411,31411
47366,47366
48196,48196
24274,24274
1959,1959
43253,43253
16963,16963
21504,21504
18874,18874
32612,32612
2817,2817
15800,15800
13753,13753
20356,20356
29506,29506
12639,12639
36886,36886
17623,17623
6970,6970
8170,8170
41536,41536
30825,30825
29252,29252
29101,29101
35921,35921
37628,37628
19012,19012
39418,39418
40739,40739
9502,9502
18400,18400
35649,35649
2782,2782
1878,1878
8884,8884
6679,6679
41135,41135
13987,13987
46211,46211
8881,8881
11387,11387
3807,3807
5099,5099
18301,18301
28543,28543
31312,31312
116,116
19275,19275
31972,31972
43545,43545
38172,38172
36978,36978
35868,35868
29854,29854
18006,18006
11550,11550
7696,7696
45417,45417
35594,35594
33319,33319
18940,18940
25970,25970
18634,18634
41479,41479
27165,27165
25261,25261
5269,5269
47832,47832
17837,17837
22230,22230
