id,value
47980,47980
10942,10942
10432,10432
8983,8983
12317,12317
36333,36333
2651,2651
9015,9015
44122,44122
46224,46224
43481,43481
15337,15337
38775,38775
46955,46955
20876,20876
22782,22782
4370,4370
24277,24277
33075,33075
37312,37312
468,468
13872,13872
18688,18688
32980,32980
48927,48927
14369,14369
4301,4301
24093,24093
732,732
35575,35575
47395,47395
32202,32202
24527,24527
14165,14165
25125,25125
20004,20004
48506,48506
8243,8243
21892,21892
30175,30175
16369,16369
41078,41078
41208,41208
31991,31991
34828,34828
21302,21302
48210,48210
41362,41362
36617,36617
46423,46423
26270,26270
35955,35955
15927,15927
44619,44619
30067,30067
239,239
14425,14425
6076,6076
42444,42444
28171,28171
13498,13498
45665,45665
10047,10047
40889,40889
48004,48004
12468,12468
24977,24977
16743,16743
20307,20307
6212,6212
46533,46533
33058,33058
48298,48298
20481,20481
44520,44520
37614,37614
36380,36380
1717,1717
10540,10540
10874,10874
4201,4201
16380,16380
24477,24477
47638,47638
16826,16826
12495,12495
32826,32826
34774,34774
18184,18184
8446,8446
24814,24814
25046,25046
23472,23472
12130,12130
37372,37372
39526,39526
14072,14072
19221,19221
27014,27014
30746,30746
20203,20203
18556,18556
12892,12892
16793,16793
17547,17547
20259,20259
36600,36600
5231,5231
40360,40360
29570,29570
48299,48299
13504,13504
24725,24725
34044,34044
28513,28513
14417,14417
15026,15026
20576,20576
45180,45180
35435,35435
46988,46988
7039,7039
19596,19596
10050,10050
19685,19685
19753,19753
27088,27088
32736,32736
38691,38691
1289,1289
17621,17621
1695,1695
5173,5173
44387,44387
8783,8783
11689,11689
8318,8318
41948,41948
6515,6515
30336,30336
15789,15789
20287,20287
47087,47087
25201,25201
38695,38695
7793,7793
24921,24921
13958,13958
6889,6889
46979,46979
2584,2584
10744,10744
14200,14200
12185,12185
45059,45059
18951,18951
23262,23262
18519,18519
32615,32615
18840,18840
7072,7072
38497,38497
38561,38561
8293,8293
43334,43334
35064,35064
3643,3643
34185,34185
46754,46754
37338,37338
40243,40243
2273,2273
4233,4233
47829,47829
14725,14725
27164,27164
14894,14894
7613,7613
37845,37845
29354,29354
21730,21730
3496,3496
32234,32234
27016,27016
21078,21078
19013,19013
6918,6918
27966,27966
20385,20385
49228,49228
6755,6755
20815,20815
11655,11655
40732,40732
21791,21791
44032,44032
33864,33864
46795,46795
21568,21568
2698,2698
15498,15498
26039,26039
34055,34055
31404,31404
37314,37314
31123,31123
8866,8866
26448,26448
35978,35978
32858,32858
33728,33728
2743,2743
9217,9217
12048,12048
518,518
6556,6556
25931,25931
48525,48525
24040,24040
15991,15991
6469,6469
5259,5259
7702,7702
41623,41623
45624,45624
24917,24917
42937,42937
31117,31117
39365,39365
20079,20079
2132,2132
31898,31898
10875,10875
24050,24050
26320,26320
16777,16777
37258,37258
11603,11603
32625,32625
12570,12570
9783,9783
46912,46912
24312,24312
32708,32708
9142,9142
23443,23443
30879,30879
44408,44408
21846,21846
16239,16239
37924,37924
31108,31108
11884,11884
15896,15896
21362,21362
40793,40793
34704,34704
6954,6954
7020,7020
19613,19613
25679,25679
24170,24170
19956,19956
38986,38986
4930,4930
33887,33887
41191,41191
27033,27033
25538,25538
37631,37631
18510,18510
33725,33725
44422,44422
13272,13272
26769,26769
34688,34688
42484,42484
