id,value
13718,13718
43814,43814
14549,14549
19488,19488
5875,5875
44391,44391
10164,10164
15091,15091
41581,41581
28298,28298
13091,13091
10460,10460
41907,41907
8120,8120
1729,1729
38906,38906
42517,42517
29850,29850
28479,28479
12715,12715
45083,45083
34329,34329
15802,15802
34563,34563
35539,35539
7795,7795
25121,25121
38632,38632
5009,5009
47183,47183
43445,43445
13187,13187
19014,19014
20017,20017
16604,16604
14974,14974
25854,25854
48727,48727
45551,45551
8622,8622
39672,39672
44017,44017
27097,27097
40964,40964
49864,49864
40349,40349
12146,12146
40168,40168
45843,45843
8849,8849
16089,16089
942,942
7362,7362
42570,42570
48366,48366
19929,19929
42842,42842
4613,4613
2321,2321
27756,27756
33008,33008
36133,36133
37763,37763
30946,30946
47240,47240
28200,28200
28757,28757
8757,8757
43716,43716
9600,9600
46639,46639
45599,45599
3801,3801
7699,7699
27134,27134
25955,25955
43050,43050
30717,30717
13285,13285
34201,34201
8651,8651
12964,12964
36459,36459
28016,28016
9118,9118
45209,45209
22331,22331
20866,20866
5324,5324
39110,39110
35880,35880
29717,29717
34305,34305
36685,36685
7404,7404
23899,23899
48543,48543
14230,14230
37654,37654
4060,4060
15676,15676
44857,44857
27213,27213
44908,44908
40128,40128
15290,15290
5785,5785
38401,38401
29647,29647
27939,27939
46337,46337
25819,25819
7013,7013
25593,25593
8665,8665
32389,32389
49532,49532
7786,7786
22828,22828
39125,39125
12268,12268
17447,17447
40566,40566
14055,14055
16576,16576
40809,40809
12956,12956
37671,37671
46392,46392
47278,47278
16629,16629
48019,48019
49260,49260
30588,30588
37497,37497
44139,44139
27606,27606
6457,6457
11440,11440
10305,10305
20360,20360
47468,47468
29684,29684
3455,3455
34656,34656
11311,11311
45206,45206
36168,36168
208,208
11063,11063
14404,14404
12755,12755
27435,27435
45367,45367
18277,18277
9081,9081
14537,14537
21857,21857
25729,25729
48512,48512
8151,8151
14742,14742
47920,47920
40426,40426
41035,41035
12301,12301
41258,41258
45922,45922
33162,33162
36131,36131
17907,17907
39739,39739
8928,8928
9663,9663
49375,49375
15747,15747
18970,18970
49697,49697
6164,6164
32803,32803
28819,28819
18541,18541
8538,8538
15379,15379
11283,11283
10095,10095
12561,12561
4457,4457
8167,8167
5067,5067
29090,29090
32503,32503
3345,3345
19029,19029
28358,28358
47562,47562
23778,23778
35650,35650
31978,31978
3264,3264
47890,47890
24173,24173
9609,9609
3838,3838
27842,27842
25664,25664
6659,6659
9878,9878
28238,28238
4716,4716
6924,6924
988,988
777,777
34756,34756
35866,35866
48554,48554
28271,28271
22667,22667
11855,11855
41496,41496
38532,38532
1405,1405
5605,5605
9,9
7030,7030
34821,34821
23410,23410
19654,19654
44878,44878
4988,4988
32696,32696
14026,14026
39944,39944
9788,9788
29990,29990
39721,39721
23217,23217
44589,44589
21619,21619
15679,15679
18173,18173
7529,7529
16621,16621
35420,35420
40638,40638
5329,5329
31917,31917
20473,20473
14174,14174
28258,28258
13433,13433
42756,42756
25862,25862
7819,7819
19032,19032
6436,6436
43784,43784
15827,15827
45151,45151
41279,41279
28323,28323
35778,35778
27475,27475
40664,40664
224,224
6214,6214
16149,16149
36518,36518
10249,10249
41257,41257
27786,27786
28742,28742
3552,3552
28474,28474
34436,34436
41847,41847
29315,29315
37832,37832
42124,42124
22651,22651
7500,7500
5845,5845
35344,35344
25733,25733
46175,46175
45300,45300
6114,6114
31955,31955
7537,7537
2886,2886
41938,41938
33401,33401
65,65
16697,16697
7716,7716
27377,27377
44098,44098
20661,20661
15847,15847
18697,18697
676,676
46455,46455
22750,22750
33088,33088
11902,11902
45820,45820
49025,49025
33062,33062
24293,24293
22535,22535
36367,36367
36090,36090
18424,18424
38131,38131
18068,18068
28094,28094
2354,2354
18464,18464
13942,13942
5991,5991
11747,11747
45945,45945
17437,17437
41116,41116
6261,6261
49743,49743
22452,22452
26828,26828
8271,8271
10923,10923
22962,22962
4205,4205
8282,8282
33469,33469
21951,21951
22523,22523
32216,32216
9751,9751
6622,6622
29517,29517
20201,20201
6126,6126
19887,19887
15331,15331
36950,36950
19235,19235
5871,5871
27782,27782
5795,5795
26114,26114
34119,34119
27172,27172
12272,12272
11521,11521
28145,28145
43574,43574
22268,22268
18758,18758
15942,15942
34910,34910
39586,39586
28055,28055
10625,10625
37872,37872
27387,27387
38105,38105
3598,3598
24890,24890
4801,4801
19384,19384
22127,22127
7690,7690
15724,15724
34891,34891
20274,20274
27836,27836
21972,21972
42213,42213
32723,32723
17483,17483
39091,39091
8732,8732
27945,27945
5553,5553
17316,17316
41328,41328
38976,38976
31706,31706
7035,7035
39431,39431
37804,37804
32765,32765
22326,22326
6370,6370
47460,47460
48900,48900
33180,33180
41231,41231
13526,13526
14878,14878
6041,6041
42204,42204
24936,24936
